Roll Number; 182
Recipe Name; B_R_B
Start Time; 2017-12-14; 09:25:10
File Name; D:\Mahlo\TR\171214092510B_R_B182_FMI2.txt

15492.3; 09:25:22; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 626.383245; 624.301910; 624.536574; 625.995874; 625.146031; 623.980999; 623.341024; 622.786343; 623.043656; 623.935521; 624.020517; 624.878943; 624.971867; 623.776436; 621.979177; 620.172322; 619.616151; 617.070615; 614.974737; 614.930451; 614.662528; 614.533603; 615.232944; 614.557922; 611.691177; 611.224174; 609.443367; 608.641207; 608.581007; 608.645976; 608.592689; 610.160828; 610.617042; 611.148536; 612.452745; 612.291396; 612.665296; 610.716105; 612.266839; 614.877224; 616.312325; 617.976427; 617.975473; 618.331432; 617.987514; 617.778480; 616.816998; 618.173480; 617.306828; 617.368221; 618.189871; 620.657980; 621.086478; 620.122910; 618.897378; 616.944253; 615.722477; 615.236402; 613.477468; 615.148544; 617.060781; 616.130888; 613.608122; 612.587333; 609.873772; 608.435392; 606.781602; 606.201172; 605.606377; 605.947554; 607.037246; 607.485354; 609.798670; 612.497509; 612.088680; 611.916304; 612.302303; 614.211798; 614.605308; 616.471648; 614.759386; 612.966418; 614.060223; 614.369273; 613.812149; 613.815665; 613.099456; 610.684812; 609.341860; 609.328151; 608.781993; 609.264731; 609.079897; 610.403657; 609.027922; 612.393975; 614.525199; 614.054084; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15505.6; 09:26:05; (); (); (); (); (); (); (); 601.298869; 599.977612; 600.309610; 601.216018; 601.645231; 601.294518; 601.470292; 601.951003; 601.086140; 599.751711; 599.483848; 600.173295; 599.603295; 599.214673; 598.507166; 598.485053; 598.336339; 597.670913; 597.906768; 596.964300; 595.473647; 594.465315; 593.263328; 593.938708; 594.944775; 594.530761; 593.994141; 595.238864; 596.539021; 597.333252; 596.542001; 596.974611; 595.895052; 595.130444; 596.325517; 597.829163; 597.388387; 597.917676; 597.554564; 596.953392; 594.553530; 594.087839; 595.285654; 594.889224; 594.265342; 593.879402; 592.539430; 592.639804; 591.772318; 592.333794; 593.028843; 592.670619; 593.175769; 593.474627; 592.538953; 591.332197; 590.079188; 587.736011; 587.745368; 588.362575; 588.605702; 588.711977; 588.445783; 588.765025; 588.235140; 587.963045; 589.349568; 587.539375; 587.394536; 590.154886; 592.544138; 592.672527; 593.141258; 592.195451; 593.061924; 595.369041; 596.980751; 598.987639; 600.070238; 599.356949; 598.477542; 597.350717; 598.032534; 597.753406; 595.600903; 594.422042; 594.889700; 595.543087; 594.844878; 592.990398; 592.800915; 592.254162; 590.455234; 591.059327; 591.323495; 592.123508; 593.548298; 592.440546; 591.392875; 590.927780; 593.128324; 591.502011; 590.750515; 592.577338; 592.745125; 591.889977; 592.307448; 592.592299; 590.228081; 587.174177; 583.745182; 581.321895; 581.369340; 581.566095; 581.683040; 579.776645; 581.017196; 579.512060; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15508.0; 09:26:14; (); (); (); (); (); (); (); 585.694492; 586.598516; 588.432908; 589.667082; 588.721335; 588.801205; 588.061810; 589.442194; 592.922688; 591.622472; 589.741528; 590.257168; 592.228353; 592.440665; 589.995146; 589.790046; 588.031590; 587.990403; 586.923838; 586.845100; 586.208105; 587.188601; 585.528493; 581.524730; 582.500279; 585.474014; 587.109387; 584.676743; 583.795667; 584.985733; 584.620655; 586.771071; 586.446822; 585.967362; 587.999463; 589.073658; 589.373529; 591.582358; 593.775153; 591.407835; 589.298487; 589.082778; 590.209961; 590.737581; 591.107905; 591.484308; 588.878930; 588.767648; 588.921428; 588.061988; 588.844597; 588.889837; 587.636054; 587.580979; 588.600695; 588.531911; 589.309454; 589.811981; 589.749038; 587.974072; 587.430537; 587.816775; 587.926805; 587.149084; 585.972369; 585.613191; 586.816847; 586.943150; 588.137984; 589.490116; 588.278472; 586.521149; 586.389005; 586.504936; 588.113308; 588.283837; 587.320030; 587.612033; 587.194443; 586.667240; 585.031629; 583.757699; 584.063768; 583.170891; 582.100928; 582.868338; 584.526658; 585.445285; 585.683048; 586.178422; 589.251518; 589.714766; 590.017676; 592.088997; 592.984736; 593.346953; 594.866037; 593.896091; 593.000829; 593.522847; 595.470130; 595.289946; 593.542695; 592.026651; 588.375092; 585.961759; 586.948276; 584.919751; 582.557738; 581.357837; 580.299079; 579.063356; 578.899741; 579.256058; 577.021122; 572.103381; 570.353150; 570.471942; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15510.5; 09:26:23; (); (); (); (); (); (); (); 587.139606; 587.904036; 587.015688; 586.010695; 586.114347; 586.236119; 586.897314; 586.894155; 588.111341; 589.731514; 589.769185; 589.033604; 589.164555; 588.626325; 588.283241; 590.050936; 589.416742; 590.147376; 589.522243; 589.263856; 589.698076; 589.173675; 589.240968; 588.763893; 588.599503; 589.427710; 589.289606; 588.192105; 586.349189; 585.785389; 585.979760; 585.868537; 585.207224; 587.255120; 587.619543; 586.254716; 586.412728; 586.081624; 585.845888; 586.298168; 585.324526; 584.910572; 585.518360; 588.310301; 589.231193; 590.110362; 590.165794; 591.052055; 590.777934; 590.860665; 592.141628; 592.872024; 594.534755; 595.859885; 596.343458; 598.230124; 600.310087; 601.030827; 599.546075; 598.533213; 597.212493; 598.334014; 598.123074; 598.312199; 598.115623; 597.429514; 597.817957; 596.696079; 593.648195; 592.059851; 591.346145; 590.744376; 588.783741; 588.747144; 590.417027; 590.429902; 588.644087; 588.295579; 588.996351; 590.288579; 591.837943; 591.924369; 591.974258; 593.667030; 593.478799; 590.881169; 589.032173; 588.637650; 588.314712; 586.981833; 587.919712; 589.559495; 588.789165; 588.349640; 587.755799; 586.208701; 584.144652; 583.873391; 585.668564; 585.676551; 586.256087; 588.045537; 588.629901; 589.583457; 590.020597; 589.777648; 588.434398; 585.692942; 584.592104; 583.880484; 582.247972; 581.332564; 580.316722; 577.636003; 577.491581; 578.292429; 577.497482; 574.100435; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15513.0; 09:26:31; (); (); (); (); (); (); (); 603.439271; 598.943472; 597.710550; 597.484410; 597.524524; 598.592639; 598.349214; 597.776890; 597.085476; 595.764101; 594.827116; 594.327927; 594.442666; 592.763782; 591.048241; 592.425823; 592.489421; 592.644572; 592.577279; 593.872428; 593.984663; 594.240487; 594.296992; 595.197201; 595.168829; 594.697595; 593.559265; 593.205929; 595.508695; 597.513974; 599.177897; 600.197136; 599.073052; 598.228097; 596.688092; 595.713913; 595.936358; 596.844733; 595.625520; 595.369220; 596.113741; 598.451018; 599.374533; 597.669125; 595.744193; 594.191253; 592.760146; 594.696522; 595.721304; 594.589531; 593.409538; 593.170047; 594.207287; 596.123457; 596.164227; 594.790101; 592.456400; 590.238571; 587.626457; 587.044954; 586.239815; 586.720824; 586.042345; 584.950209; 584.024787; 585.295796; 584.428966; 582.822442; 583.514810; 584.614754; 584.249139; 583.624303; 585.689366; 587.907493; 588.313639; 589.315236; 589.996636; 589.965165; 590.888560; 589.281619; 587.987959; 586.553395; 584.806681; 583.547413; 583.205581; 585.948408; 588.132799; 588.550210; 588.745832; 590.470195; 590.256214; 588.956714; 589.788973; 592.716575; 594.610572; 594.722331; 596.407235; 598.742664; 599.299014; 599.713802; 597.187281; 593.557417; 592.369497; 591.309071; 591.112316; 592.579424; 592.663348; 590.095401; 588.460803; 588.398457; 587.672651; 586.695135; 585.016966; 584.328532; 583.739161; 586.138070; 588.842809; 588.194788; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15515.5; 09:26:40; (); (); (); (); (); (); (); 578.438044; 580.125511; 582.241356; 583.030701; 584.740758; 585.979939; 586.893797; 588.606715; 591.036677; 593.204081; 594.539464; 595.374167; 596.901417; 598.628581; 600.167274; 601.816237; 601.860642; 601.316512; 601.441145; 600.948513; 601.461768; 602.218091; 601.205468; 599.382818; 598.959148; 600.446761; 600.228071; 598.406255; 598.005533; 597.908199; 598.162115; 599.056542; 600.096107; 601.006627; 600.371242; 599.803746; 598.154545; 597.107828; 597.543240; 597.963095; 595.703304; 596.528888; 597.504377; 596.312523; 594.646275; 594.625235; 594.239891; 593.036056; 592.645049; 593.905032; 593.413711; 594.759047; 595.644057; 595.106661; 594.786167; 595.223963; 594.609976; 595.799565; 597.410381; 597.362339; 596.856534; 596.765876; 595.843732; 594.894171; 593.217134; 592.428505; 591.756821; 590.608239; 591.758430; 591.916382; 593.345702; 593.726814; 592.487991; 590.149999; 590.921938; 591.296375; 591.189802; 590.964913; 590.387762; 590.397477; 591.029644; 590.622783; 590.085030; 587.801158; 587.416410; 586.456478; 586.323380; 584.915698; 585.575461; 582.296789; 581.044436; 581.453860; 581.686139; 581.685901; 581.914186; 581.579685; 580.064714; 579.138458; 577.550530; 576.150894; 575.797200; 574.757159; 574.998379; 575.235307; 576.740861; 576.143742; 575.169384; 575.062335; 574.065566; 573.027372; 573.102772; 574.377239; 574.765384; 576.094747; 576.239288; 575.264871; 576.483011; 575.566173; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15517.9; 09:26:49; (); (); (); (); (); (); (); 579.302311; 582.441270; 586.018682; 586.579561; 585.921347; 585.281968; 585.712016; 586.603284; 586.875975; 586.927950; 587.160647; 589.986503; 592.282414; 592.091799; 590.346694; 588.436544; 587.506175; 585.917711; 585.247159; 586.661518; 587.709725; 587.151825; 586.418092; 584.883511; 584.769070; 584.200978; 580.884814; 580.097735; 581.973732; 584.647834; 585.179687; 586.259305; 585.525155; 586.483121; 586.266816; 586.915553; 586.253047; 587.300837; 588.193119; 589.013398; 591.120362; 592.169404; 590.404212; 590.156198; 590.954006; 592.571020; 592.672825; 593.652427; 592.642248; 592.415690; 591.356456; 592.948675; 591.284633; 590.494037; 589.345098; 589.003146; 590.420723; 589.518070; 586.877465; 585.875094; 584.644496; 584.736705; 584.631264; 584.201753; 582.910597; 584.500253; 584.578037; 584.718466; 585.825801; 587.672472; 587.696671; 588.335156; 591.820896; 594.889045; 595.581114; 595.274746; 594.037950; 593.870759; 594.688952; 596.598864; 595.862627; 593.805492; 594.707131; 593.882799; 593.738556; 593.188763; 592.633247; 591.623127; 589.525580; 588.554323; 588.607073; 588.404000; 587.932646; 589.294076; 589.537501; 589.779615; 591.230214; 589.580119; 589.830875; 589.930713; 591.131389; 590.099633; 589.422762; 590.810537; 590.917349; 589.698315; 590.816617; 589.689791; 588.061273; 587.169528; 586.753070; 586.753607; 587.683260; 587.138832; 586.282730; 585.555553; 586.234212; 585.931122; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15520.4; 09:26:57; (); (); (); (); (); (); (); 591.846228; 590.860188; 589.228034; 589.110911; 590.159655; 590.120375; 589.858949; 590.051472; 588.268518; 587.361217; 587.655187; 587.403893; 586.503804; 585.545003; 584.756136; 585.701168; 585.022926; 584.153533; 581.913233; 580.524325; 579.917490; 580.200970; 579.227984; 579.530776; 579.331815; 577.818334; 577.461779; 578.000605; 577.997088; 580.316961; 582.318902; 583.155572; 583.308339; 585.515499; 586.801350; 586.934090; 585.935175; 586.555123; 586.494684; 585.859835; 587.782145; 589.062810; 590.783656; 592.286944; 591.944098; 591.169477; 592.497945; 593.949318; 593.904674; 593.540192; 594.882429; 595.650077; 595.484674; 597.422242; 599.113643; 599.002004; 599.182010; 598.288596; 598.325312; 598.388255; 598.722994; 598.436952; 598.787248; 598.258197; 598.774552; 600.523114; 600.010931; 600.090146; 599.807858; 600.310564; 600.756347; 599.275053; 597.890735; 596.571088; 593.932509; 591.969669; 590.657353; 589.240849; 587.849081; 586.021662; 584.451914; 583.919346; 584.011614; 582.522869; 580.485225; 579.349160; 581.457555; 582.359791; 582.872510; 585.261405; 586.624324; 587.038577; 586.658776; 587.381721; 586.697161; 586.560726; 586.694002; 585.679710; 584.293783; 583.300650; 580.952108; 579.140007; 579.394341; 580.287814; 579.014897; 578.610897; 577.558935; 577.987671; 578.780651; 579.556942; 579.379797; 579.311550; 579.260290; 580.680251; 582.287967; 584.204197; 583.789647; 581.563056; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15522.9; 09:27:06; (); (); (); (); (); (); (); 575.447798; 576.366067; 576.128364; 576.131523; 576.423883; 575.622976; 574.943244; 575.507283; 575.911283; 575.345874; 575.242341; 576.852798; 578.572392; 579.295456; 580.122113; 580.737293; 580.727816; 581.333935; 581.818759; 581.519425; 581.255496; 581.025839; 581.120551; 582.334995; 583.385527; 582.542002; 578.648686; 577.713728; 578.433037; 578.633189; 577.677965; 576.948285; 576.379955; 577.651858; 578.301370; 579.845130; 580.601454; 580.490172; 580.394447; 581.562459; 583.524644; 585.996628; 586.302698; 586.512685; 586.818457; 589.854598; 590.756118; 590.205908; 589.505672; 590.304673; 591.880620; 594.337165; 596.123517; 596.259892; 595.633447; 596.405983; 596.901476; 598.034978; 598.166645; 598.431885; 597.416818; 598.768950; 600.879252; 600.673020; 599.221528; 597.723484; 595.540524; 594.827771; 595.750928; 594.864070; 593.296051; 592.465222; 591.727912; 592.097700; 591.957688; 593.311667; 594.708383; 594.038904; 595.358193; 596.272111; 596.174657; 596.329987; 594.629109; 592.603624; 591.978252; 592.677891; 592.491627; 591.308057; 590.078235; 588.902175; 587.372005; 586.443603; 584.695339; 583.696902; 583.176196; 583.887935; 584.226787; 584.585011; 585.282564; 584.456265; 582.990170; 584.024787; 585.437059; 585.439622; 583.903730; 583.662033; 583.608985; 585.263729; 583.490372; 582.293212; 580.774546; 580.204725; 580.084562; 580.298841; 581.601977; 582.387567; 581.089139; 578.183889; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15525.4; 09:27:15; (); (); (); (); (); (); (); 583.905935; 583.776891; 583.211184; 581.864893; 581.782520; 582.239866; 583.370030; 583.454907; 583.380759; 583.568752; 582.606077; 581.064284; 580.225408; 579.731584; 580.273330; 581.012905; 580.196917; 579.845905; 579.977930; 580.453217; 582.096398; 581.650376; 581.362367; 582.252264; 584.134936; 584.248900; 585.046649; 586.290658; 585.957587; 584.207475; 584.795177; 586.605787; 588.551342; 589.169204; 587.901592; 586.786330; 586.501658; 588.489890; 589.028478; 588.227093; 588.881850; 588.929415; 588.555872; 589.752257; 591.563523; 591.182649; 589.974582; 589.818180; 590.839386; 591.834486; 591.920137; 591.853201; 591.472268; 592.744291; 593.698442; 592.581451; 591.699958; 589.950979; 589.583039; 589.297414; 589.547634; 590.016723; 588.822663; 588.522851; 587.668419; 586.637378; 585.773528; 585.016370; 583.188236; 582.370937; 582.780957; 580.854893; 580.606222; 580.815613; 581.486404; 580.689549; 580.476880; 581.583321; 579.849124; 577.899575; 576.818645; 576.768696; 576.043487; 574.600101; 574.248254; 574.373603; 578.294575; 580.128074; 577.701271; 575.911582; 576.719761; 577.622831; 577.618718; 578.429878; 580.180705; 580.758095; 580.814779; 580.668211; 583.139300; 585.071325; 585.732460; 585.458994; 584.791541; 584.858358; 585.743785; 584.041476; 582.819700; 581.410587; 580.487728; 579.571664; 579.181254; 578.472674; 578.737795; 577.553868; 575.893402; 574.085057; 570.607841; 571.102500; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15527.9; 09:27:23; (); (); (); (); (); (); (); 571.417272; 573.667288; 575.382292; 577.027559; 578.006148; 577.585042; 576.988041; 576.285601; 577.167213; 577.913225; 576.601923; 576.645195; 578.449368; 578.106344; 575.942099; 574.041903; 573.436081; 573.028564; 571.645021; 571.385384; 572.528064; 572.364569; 572.351694; 571.898341; 570.940316; 572.009563; 574.274123; 573.890030; 574.554920; 577.792764; 580.223858; 582.255781; 583.264530; 584.400475; 585.523725; 586.903930; 588.048518; 590.706706; 593.069732; 594.362736; 595.673025; 595.662117; 596.414387; 597.195506; 596.267343; 594.973028; 592.258692; 591.216326; 590.550065; 589.439332; 588.905334; 589.231372; 588.783741; 588.176847; 588.288724; 587.868750; 587.968230; 588.474095; 587.186038; 588.229060; 589.288890; 591.489553; 591.737390; 591.437399; 590.703368; 591.150284; 590.701044; 588.728726; 587.260664; 586.863160; 584.988713; 582.960606; 582.765102; 582.853556; 582.249999; 581.713736; 581.565678; 581.510246; 581.104696; 580.843568; 579.122305; 578.765690; 580.350459; 580.901325; 579.934895; 580.587566; 581.254423; 581.048787; 580.603838; 580.554247; 580.752134; 578.963161; 579.482734; 580.720603; 581.696570; 582.790017; 581.764877; 581.391633; 580.486834; 581.056178; 581.187308; 580.567241; 579.331100; 578.766644; 579.838872; 579.700708; 579.495728; 579.474688; 578.323722; 575.265646; 574.574649; 574.758589; 573.741555; 574.262083; 574.143767; 573.497176; 573.797643; 575.298011; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
