Roll Number; 0
Recipe Name; TEST 1
Start Time; 2017-11-22; 09:18:46
File Name; D:\Mahlo\TR\171122091846TEST 10_THICKNESS2.txt

11752.1; 09:18:58; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.039169; 1.043060; 1.044981; 1.046262; 1.050041; 1.052617; 1.052313; 1.051529; 1.053383; 1.056825; 1.056247; 1.058923; 1.060515; 1.060830; 1.060980; 1.060691; 1.058018; 1.060484; 1.061545; 1.058887; 1.059589; 1.063252; 1.064830; 1.064942; 1.066150; 1.070024; 1.073382; 1.076076; 1.075852; 1.073127; 1.075998; 1.081670; 1.079974; 1.080552; 1.083717; 1.082688; 1.082518; 1.083629; 1.084490; 1.084365; 1.081996; 1.079545; 1.079026; 1.081329; 1.084165; 1.082599; 1.080600; 1.084463; 1.083957; 1.086348; 1.087284; 1.082084; 1.083068; 1.083537; 1.082884; 1.081505; 1.078254; 1.074469; 1.072557; 1.073524; 1.077665; 1.078534; 1.077319; 1.076410; 1.072147; 1.069549; 1.071175; 1.068903; 1.065863; 1.065958; 1.067021; 1.067792; 1.068689; 1.068028; 1.062600; 1.057675; 1.057061; 1.059408; 1.061023; 1.064736; 1.067027; 1.063377; 1.061226; 1.063223; 1.066325; 1.071285; 1.076495; 1.080503; 1.081915; 1.083497; 1.084247; 1.083307; 1.079637; 1.074383; 1.070232; 1.072046; 1.078089; 1.082756; 1.082853; 1.079779; 1.075951; 1.071607; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11754.2; 09:19:07; (); (); (); 1.026942; 1.029862; 1.034560; 1.033624; 1.033251; 1.033631; 1.034145; 1.033912; 1.033167; 1.036911; 1.038095; 1.041069; 1.046953; 1.055841; 1.058920; 1.058698; 1.055722; 1.053369; 1.056534; 1.060082; 1.063614; 1.065646; 1.067386; 1.068298; 1.066010; 1.064245; 1.062838; 1.061400; 1.057583; 1.055621; 1.058262; 1.060018; 1.060222; 1.059084; 1.054223; 1.052448; 1.051433; 1.048589; 1.044481; 1.042200; 1.044886; 1.044798; 1.047105; 1.053835; 1.059513; 1.061574; 1.065080; 1.064691; 1.064055; 1.070042; 1.073361; 1.077495; 1.080291; 1.082647; 1.083819; 1.083583; 1.087465; 1.085494; 1.079788; 1.077407; 1.074720; 1.071944; 1.071277; 1.073078; 1.071637; 1.070536; 1.072822; 1.077289; 1.079962; 1.081183; 1.078882; 1.073305; 1.068990; 1.065499; 1.062942; 1.062086; 1.064375; 1.068272; 1.066389; 1.063133; 1.060127; 1.053662; 1.050444; 1.050350; 1.051844; 1.055199; 1.060480; 1.067245; 1.070579; 1.071155; 1.070933; 1.070601; 1.069560; 1.071940; 1.074027; 1.074376; 1.072887; 1.069421; 1.068037; 1.066728; 1.064207; 1.065564; 1.066164; 1.066330; 1.063827; 1.061340; 1.062569; 1.063305; 1.062513; 1.061678; 1.062726; 1.067045; 1.071362; 1.071349; 1.073243; 1.076221; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11756.0; 09:19:16; (); (); (); 1.017582; 1.017596; 1.017017; 1.017831; 1.021634; 1.024038; 1.023912; 1.021887; 1.018069; 1.016347; 1.019564; 1.024664; 1.027234; 1.031514; 1.032909; 1.035451; 1.039096; 1.041011; 1.041607; 1.037870; 1.033667; 1.032008; 1.032470; 1.029545; 1.030740; 1.031175; 1.031218; 1.031207; 1.027485; 1.026215; 1.023446; 1.020354; 1.017989; 1.018670; 1.020185; 1.024926; 1.030521; 1.037774; 1.049128; 1.053490; 1.053228; 1.054802; 1.058331; 1.060259; 1.060563; 1.061094; 1.062791; 1.065027; 1.064190; 1.066045; 1.068658; 1.068618; 1.066363; 1.063108; 1.061880; 1.059385; 1.056451; 1.055339; 1.059936; 1.065320; 1.067068; 1.067365; 1.068082; 1.070491; 1.075499; 1.078422; 1.080784; 1.083373; 1.085583; 1.086685; 1.088854; 1.088564; 1.088439; 1.087868; 1.085786; 1.086040; 1.085622; 1.085804; 1.084165; 1.079967; 1.072781; 1.070282; 1.068041; 1.066387; 1.065160; 1.064967; 1.068894; 1.067281; 1.063816; 1.064368; 1.066417; 1.072410; 1.077347; 1.082632; 1.089889; 1.094868; 1.096812; 1.098347; 1.095019; 1.092072; 1.091588; 1.091150; 1.095441; 1.094912; 1.093086; 1.093539; 1.092798; 1.090577; 1.082974; 1.074887; 1.069526; 1.064913; 1.059681; 1.058946; 1.060661; 1.060725; 1.059234; 1.056848; 1.061233; 1.064538; 1.064260; 1.060087; 1.058226; 1.059511; 1.062559; 1.066381; 1.074208; 1.080093; (); (); (); (); (); (); (); (); (); 
11757.7; 09:19:26; (); (); (); 1.045661; 1.044841; 1.041064; 1.038417; 1.034859; 1.032087; 1.029115; 1.022642; 1.015468; 1.015058; 1.014601; 1.013657; 1.012724; 1.012735; 1.014745; 1.015107; 1.016228; 1.018240; 1.020186; 1.020153; 1.019913; 1.023133; 1.027441; 1.027929; 1.024288; 1.024479; 1.024544; 1.025449; 1.026481; 1.025586; 1.025524; 1.026516; 1.029343; 1.033079; 1.036537; 1.039712; 1.043218; 1.044981; 1.045450; 1.050729; 1.055388; 1.056907; 1.057838; 1.058854; 1.058642; 1.060815; 1.059664; 1.057695; 1.057965; 1.060988; 1.062414; 1.057564; 1.055695; 1.055368; 1.054611; 1.055646; 1.055892; 1.057722; 1.059892; 1.060983; 1.061136; 1.065608; 1.069364; 1.071432; 1.072983; 1.076680; 1.082734; 1.090170; 1.098104; 1.105076; 1.108598; 1.108526; 1.108688; 1.109455; 1.110640; 1.111013; 1.110429; 1.109345; 1.110011; 1.110268; 1.110086; 1.112281; 1.110684; 1.107424; 1.100645; 1.093673; 1.093922; 1.090402; 1.086951; 1.084190; 1.082384; 1.080797; 1.079391; 1.079342; 1.080479; 1.080535; 1.078022; 1.078330; 1.079465; 1.079807; 1.080173; 1.081937; 1.084741; 1.086582; 1.087534; 1.090439; 1.094649; 1.095884; 1.094581; 1.096858; 1.097881; 1.095324; 1.093508; 1.094499; 1.099871; 1.101821; 1.100715; 1.098314; 1.097571; 1.101727; 1.100314; 1.097856; 1.096772; 1.094466; 1.085308; 1.083693; 1.086417; (); (); (); (); (); (); (); (); (); (); 
11759.5; 09:19:35; (); (); (); 1.029363; 1.029736; 1.030791; 1.031267; 1.029963; 1.030864; 1.032469; 1.033415; 1.034121; 1.035749; 1.036223; 1.034904; 1.032409; 1.032208; 1.035586; 1.035387; 1.034684; 1.034908; 1.036481; 1.040296; 1.040305; 1.039712; 1.040471; 1.042763; 1.047350; 1.052598; 1.050706; 1.050275; 1.052337; 1.055192; 1.061289; 1.066961; 1.071504; 1.073051; 1.071131; 1.072892; 1.075542; 1.077866; 1.078125; 1.075943; 1.076830; 1.079536; 1.079351; 1.077250; 1.072854; 1.070441; 1.067946; 1.066975; 1.067729; 1.068831; 1.068296; 1.065372; 1.063350; 1.062068; 1.058980; 1.056331; 1.056647; 1.058782; 1.060868; 1.060188; 1.055314; 1.055344; 1.055044; 1.057180; 1.061971; 1.069425; 1.075912; 1.079284; 1.081836; 1.084786; 1.089517; 1.095485; 1.094467; 1.097006; 1.105165; 1.113026; 1.114799; 1.111639; 1.107349; 1.100026; 1.091631; 1.085816; 1.084650; 1.088139; 1.089768; 1.088072; 1.084461; 1.081960; 1.081216; 1.075279; 1.070647; 1.069874; 1.073785; 1.074414; 1.075763; 1.078747; 1.081449; 1.081610; 1.080550; 1.081132; 1.080066; 1.079291; 1.081093; 1.078269; 1.079915; 1.081993; 1.080870; 1.077915; 1.079626; 1.079548; 1.077271; 1.074465; 1.072404; 1.071129; 1.070966; 1.071678; 1.070700; 1.069502; 1.070137; 1.069246; 1.070837; 1.072707; 1.073894; 1.073177; 1.075185; 1.078479; 1.080428; 1.079889; (); (); (); (); (); (); (); (); (); 
11761.2; 09:19:44; (); (); (); 1.043149; 1.046480; 1.049646; 1.046775; 1.046228; 1.049679; 1.051225; 1.051026; 1.047002; 1.043150; 1.044713; 1.046221; 1.043472; 1.045096; 1.049657; 1.052029; 1.046631; 1.045701; 1.048313; 1.048508; 1.042211; 1.038633; 1.041647; 1.044816; 1.049194; 1.052381; 1.054200; 1.057551; 1.059795; 1.061383; 1.060945; 1.065024; 1.066146; 1.063744; 1.063548; 1.068391; 1.071004; 1.067819; 1.066388; 1.062072; 1.055474; 1.054368; 1.050984; 1.045453; 1.044711; 1.044995; 1.044311; 1.047266; 1.050974; 1.050406; 1.048220; 1.048826; 1.051690; 1.054161; 1.060835; 1.070043; 1.072671; 1.074918; 1.077397; 1.075715; 1.075757; 1.076867; 1.074043; 1.075515; 1.076280; 1.076285; 1.075424; 1.074291; 1.074209; 1.071960; 1.070754; 1.072423; 1.073747; 1.072936; 1.073538; 1.071843; 1.071683; 1.073557; 1.072458; 1.073923; 1.070389; 1.067749; 1.067349; 1.064771; 1.063238; 1.057861; 1.056046; 1.057702; 1.060373; 1.062809; 1.065262; 1.064830; 1.062678; 1.062187; 1.062784; 1.066890; 1.068593; 1.069469; 1.070853; 1.070835; 1.069251; 1.066526; 1.065075; 1.065891; 1.065730; 1.067231; 1.072461; 1.077195; 1.080959; 1.083994; 1.086795; 1.089792; 1.091910; 1.093365; 1.094743; 1.099571; 1.100693; 1.098569; 1.092609; 1.086917; 1.085830; 1.082776; 1.078981; 1.075511; 1.072357; 1.070385; 1.068372; 1.066909; (); (); (); (); (); (); (); (); (); 
11763.0; 09:19:54; (); (); (); 1.051755; 1.054283; 1.058614; 1.062618; 1.062489; 1.061929; 1.063016; 1.061452; 1.061262; 1.063778; 1.064269; 1.067383; 1.070527; 1.071755; 1.070044; 1.068959; 1.065454; 1.062684; 1.061214; 1.060663; 1.061669; 1.062049; 1.065884; 1.070747; 1.071511; 1.072974; 1.072360; 1.070255; 1.068849; 1.069912; 1.071046; 1.071559; 1.070496; 1.071203; 1.070955; 1.068887; 1.068151; 1.065552; 1.065744; 1.066978; 1.067816; 1.069353; 1.070498; 1.071638; 1.072652; 1.074441; 1.079070; 1.082789; 1.083021; 1.083276; 1.083229; 1.081765; 1.082205; 1.080926; 1.080110; 1.080054; 1.079081; 1.078823; 1.078489; 1.078137; 1.077097; 1.075403; 1.071627; 1.072443; 1.074020; 1.076220; 1.079968; 1.082758; 1.085022; 1.086474; 1.087661; 1.088736; 1.089338; 1.087357; 1.085763; 1.085588; 1.087780; 1.091073; 1.089850; 1.090709; 1.089898; 1.084792; 1.079884; 1.074363; 1.068926; 1.065579; 1.061539; 1.056310; 1.056319; 1.058418; 1.059992; 1.058083; 1.055620; 1.058806; 1.057503; 1.055203; 1.055218; 1.057494; 1.059390; 1.060857; 1.061561; 1.065746; 1.070503; 1.071805; 1.072088; 1.072087; 1.073766; 1.074379; 1.072226; 1.073084; 1.076979; 1.077948; 1.076294; 1.078392; 1.079932; 1.079250; 1.075442; 1.069751; 1.070907; 1.069284; 1.068907; 1.067865; 1.066493; 1.065904; 1.065629; 1.062965; 1.063764; 1.064000; (); (); (); (); (); (); (); (); (); 
11764.7; 09:20:03; (); (); (); 1.024037; 1.023020; 1.026042; 1.030424; 1.031660; 1.032126; 1.038131; 1.043007; 1.048897; 1.051959; 1.052482; 1.049096; 1.053470; 1.058187; 1.064616; 1.071683; 1.073137; 1.072777; 1.071248; 1.072101; 1.072068; 1.068603; 1.066314; 1.065651; 1.066381; 1.067974; 1.070427; 1.072928; 1.073385; 1.071394; 1.067228; 1.063994; 1.061832; 1.059676; 1.058069; 1.057333; 1.056836; 1.053018; 1.050510; 1.051860; 1.051874; 1.049652; 1.046898; 1.049739; 1.051793; 1.053884; 1.057240; 1.060414; 1.061490; 1.064113; 1.067255; 1.070248; 1.073612; 1.075972; 1.073634; 1.069637; 1.069115; 1.070044; 1.065160; 1.062152; 1.060612; 1.061472; 1.065199; 1.070570; 1.072141; 1.074185; 1.076914; 1.079764; 1.083750; 1.088727; 1.088212; 1.084324; 1.082461; 1.083683; 1.086709; 1.089745; 1.088014; 1.083115; 1.077233; 1.076935; 1.074357; 1.070250; 1.066790; 1.066161; 1.069578; 1.076205; 1.080571; 1.083093; 1.081986; 1.080472; 1.082654; 1.085003; 1.089631; 1.094620; 1.093111; 1.090633; 1.090508; 1.089126; 1.085078; 1.081004; 1.080527; 1.079618; 1.082240; 1.084707; 1.084147; 1.079131; 1.077703; 1.074935; 1.072224; 1.072640; 1.073191; 1.071262; 1.074913; 1.078082; 1.079081; 1.078337; 1.075079; 1.074968; 1.078299; 1.084730; 1.089300; 1.089740; 1.091807; 1.094367; 1.096648; 1.099562; 1.107843; (); (); (); (); (); (); (); (); (); (); 
11766.5; 09:20:12; (); (); (); 1.061443; 1.061213; 1.060655; 1.059838; 1.059300; 1.057773; 1.054972; 1.052590; 1.052224; 1.052339; 1.044331; 1.040766; 1.039034; 1.038729; 1.038606; 1.037744; 1.037262; 1.035905; 1.033576; 1.034476; 1.036076; 1.037583; 1.040245; 1.043395; 1.046235; 1.056997; 1.059690; 1.060013; 1.060873; 1.063781; 1.065894; 1.065523; 1.067576; 1.068418; 1.066062; 1.063785; 1.065323; 1.062887; 1.059247; 1.056596; 1.055522; 1.053875; 1.053602; 1.053603; 1.052510; 1.052377; 1.054383; 1.057722; 1.062783; 1.067200; 1.070845; 1.071284; 1.074579; 1.076291; 1.076141; 1.075668; 1.079325; 1.076911; 1.075552; 1.076343; 1.077461; 1.075571; 1.070337; 1.065162; 1.062196; 1.060750; 1.060287; 1.060584; 1.063504; 1.066387; 1.066863; 1.068262; 1.073223; 1.077108; 1.079356; 1.079564; 1.076896; 1.076269; 1.077311; 1.078161; 1.078939; 1.079213; 1.075854; 1.073982; 1.076204; 1.079319; 1.077077; 1.073431; 1.070567; 1.068769; 1.069363; 1.077256; 1.084382; 1.086878; 1.088036; 1.088313; 1.087905; 1.088990; 1.090567; 1.089552; 1.089586; 1.093276; 1.095560; 1.094954; 1.094393; 1.093071; 1.089589; 1.084842; 1.079811; 1.077487; 1.079558; 1.082033; 1.081146; 1.077478; 1.070718; 1.065280; 1.062668; 1.060109; 1.057696; 1.059779; 1.063427; 1.064036; 1.065477; 1.069077; 1.070884; 1.067331; 1.065314; 1.066991; (); (); (); (); (); (); (); (); (); 
11768.2; 09:20:21; (); (); (); 1.065777; 1.058612; 1.052899; 1.053496; 1.051269; 1.048890; 1.044948; 1.040596; 1.035721; 1.029534; 1.021853; 1.020018; 1.022479; 1.025625; 1.027367; 1.027745; 1.028712; 1.029007; 1.029298; 1.031304; 1.034349; 1.040542; 1.043981; 1.045834; 1.047435; 1.050597; 1.055368; 1.054318; 1.050654; 1.048618; 1.051028; 1.054383; 1.055607; 1.055153; 1.053949; 1.053379; 1.051474; 1.052024; 1.054619; 1.056232; 1.054714; 1.053735; 1.055058; 1.058047; 1.060561; 1.059983; 1.057527; 1.054339; 1.054815; 1.059593; 1.060696; 1.062713; 1.059330; 1.057154; 1.058429; 1.059856; 1.056740; 1.055588; 1.057756; 1.061490; 1.066924; 1.071874; 1.076211; 1.078695; 1.080555; 1.082226; 1.082428; 1.087974; 1.089661; 1.089130; 1.090853; 1.094803; 1.094421; 1.088793; 1.085014; 1.082970; 1.081561; 1.081177; 1.080317; 1.080266; 1.081632; 1.085010; 1.085802; 1.084801; 1.083882; 1.080988; 1.079084; 1.080630; 1.082102; 1.080324; 1.078902; 1.076484; 1.071590; 1.068321; 1.067239; 1.065514; 1.064475; 1.066320; 1.067795; 1.070851; 1.075771; 1.079492; 1.082139; 1.082328; 1.078498; 1.078694; 1.084925; 1.089388; 1.086696; 1.084793; 1.081621; 1.076017; 1.070630; 1.065054; 1.063715; 1.061866; 1.058835; 1.054778; 1.053206; 1.059002; 1.057977; 1.053657; 1.051450; 1.053082; 1.051737; 1.054071; 1.054265; 1.066991; (); (); (); (); (); (); (); (); (); 
11770.0; 09:20:31; (); (); (); 1.022333; 1.025175; 1.024859; 1.025618; 1.026178; 1.027209; 1.030851; 1.034046; 1.032020; 1.031382; 1.032461; 1.031836; 1.033418; 1.036266; 1.036022; 1.031101; 1.028071; 1.026477; 1.025818; 1.028803; 1.031992; 1.031370; 1.034453; 1.043113; 1.047776; 1.049975; 1.054270; 1.056183; 1.053531; 1.054515; 1.057262; 1.060053; 1.063373; 1.065783; 1.063864; 1.062911; 1.063041; 1.057706; 1.052637; 1.054117; 1.055258; 1.056249; 1.059276; 1.064053; 1.068804; 1.069683; 1.067057; 1.064192; 1.062763; 1.062202; 1.060533; 1.058621; 1.056877; 1.054768; 1.053816; 1.054138; 1.054769; 1.052492; 1.047853; 1.049600; 1.050290; 1.052656; 1.055140; 1.055796; 1.061309; 1.065006; 1.069012; 1.074719; 1.079766; 1.083327; 1.083110; 1.080522; 1.080006; 1.082595; 1.079140; 1.082569; 1.086027; 1.087334; 1.087643; 1.086860; 1.086825; 1.083769; 1.079854; 1.077836; 1.077541; 1.073522; 1.068211; 1.067936; 1.070160; 1.072009; 1.068703; 1.068850; 1.072389; 1.073486; 1.069573; 1.066628; 1.068213; 1.070629; 1.072270; 1.073271; 1.078349; 1.086370; 1.087451; 1.084014; 1.082405; 1.085855; 1.086635; 1.085953; 1.087498; 1.093553; 1.100991; 1.100192; 1.097075; 1.093387; 1.089194; 1.087501; 1.084678; 1.084166; 1.088433; 1.092485; 1.093718; 1.097385; 1.096360; 1.092966; 1.086938; 1.083865; 1.087098; 1.090607; (); (); (); (); (); (); (); (); (); 
