Roll Number; 1
Recipe Name; FP 4582_244 GSM
Start Time; 2017-12-05; 08:18:57
File Name; D:\Mahlo\TR\171205081857FP 4582_244 GSM1_XMF2.txt

31.8; 08:19:01; (); (); (); (); (); 1.083395; 1.093553; 1.086272; 1.081421; 1.077311; 1.073050; 1.069002; 1.065965; 1.060087; 1.053344; 1.047362; 1.042679; 1.039508; 1.037426; 1.036574; 1.036915; 1.037800; 1.039392; 1.041805; 1.044638; 1.048463; 1.052391; 1.056610; 1.061438; 1.065706; 1.069711; 1.073655; 1.076802; 1.078811; 1.079828; 1.080060; 1.079929; 1.079331; 1.077786; 1.075281; 1.072457; 1.068971; 1.064586; 1.059730; 1.056137; 1.052668; 1.048379; 1.044224; 1.040713; 1.037891; 1.036191; 1.035064; 1.034647; 1.034603; 1.035665; 1.037553; 1.040296; 1.042980; 1.045863; 1.048887; 1.051906; 1.054367; 1.056903; 1.059662; 1.063185; 1.065757; 1.067463; 1.068996; 1.071002; 1.072117; 1.072863; 1.072856; 1.072799; 1.072500; 1.072417; 1.071999; 1.071570; 1.070646; 1.069462; 1.067699; 1.066693; 1.065566; 1.064631; 1.063515; 1.062934; 1.062806; 1.063450; 1.064080; 1.065070; 1.065915; 1.066781; 1.067608; 1.068679; 1.069887; 1.070835; 1.071066; 1.071655; 1.072204; 1.072380; 1.071869; 1.071314; 1.070305; 1.069163; 1.067086; 1.065067; 1.062870; 1.060199; 1.057835; 1.054628; 1.051096; 1.047569; 1.043900; 1.040502; 1.036848; 1.034060; 1.030031; 1.027040; 1.023806; 1.021174; 1.019128; 1.017511; 1.016944; 1.015619; 1.015112; 1.014600; 1.014406; 1.014995; 1.015193; 1.016109; (); (); (); (); (); (); (); (); (); (); (); 
35.2; 08:19:10; (); (); (); (); (); 1.084447; 1.081812; 1.076471; 1.071792; 1.067860; 1.064749; 1.061014; 1.057836; 1.053858; 1.048094; 1.043034; 1.038115; 1.034902; 1.031533; 1.030606; 1.030509; 1.031155; 1.033248; 1.035314; 1.037897; 1.040223; 1.043960; 1.047951; 1.051497; 1.056215; 1.060271; 1.064408; 1.068281; 1.071349; 1.073586; 1.074826; 1.075851; 1.076882; 1.077327; 1.076907; 1.075880; 1.074370; 1.072365; 1.070080; 1.067216; 1.063585; 1.060496; 1.057549; 1.054386; 1.051535; 1.049116; 1.046970; 1.045308; 1.044284; 1.043744; 1.043679; 1.043864; 1.044346; 1.045187; 1.046661; 1.048112; 1.049388; 1.051029; 1.052445; 1.053667; 1.055046; 1.056396; 1.057381; 1.058029; 1.058726; 1.059592; 1.060457; 1.061025; 1.061344; 1.061583; 1.061700; 1.061837; 1.061947; 1.062306; 1.062793; 1.063612; 1.064302; 1.064941; 1.065625; 1.066207; 1.066825; 1.067844; 1.069559; 1.071513; 1.073385; 1.075169; 1.076530; 1.077727; 1.078750; 1.079327; 1.079482; 1.079851; 1.080303; 1.080643; 1.080601; 1.080327; 1.079599; 1.078529; 1.076959; 1.074465; 1.071945; 1.069352; 1.065802; 1.061705; 1.057240; 1.051821; 1.045620; 1.039936; 1.034200; 1.027761; 1.021502; 1.015567; 1.009944; 1.005482; 1.002580; 1.000376; 0.999425; 0.999171; 0.998039; 0.997396; 0.997428; 0.998251; 0.999806; 1.002251; (); (); (); (); (); (); (); (); (); (); (); 
38.5; 08:19:19; (); (); (); (); (); 1.106625; 1.101671; 1.095820; 1.090350; 1.086244; 1.083008; 1.079070; 1.074121; 1.066938; 1.061029; 1.055684; 1.050898; 1.047541; 1.045681; 1.044912; 1.045065; 1.045931; 1.047587; 1.049987; 1.052837; 1.056182; 1.060549; 1.064657; 1.069090; 1.074087; 1.078078; 1.081461; 1.084761; 1.086805; 1.087753; 1.087983; 1.087665; 1.086881; 1.085586; 1.083441; 1.080688; 1.077280; 1.072789; 1.067788; 1.063023; 1.058908; 1.055039; 1.051379; 1.048198; 1.045315; 1.043554; 1.042567; 1.041985; 1.042145; 1.043183; 1.045132; 1.047431; 1.049806; 1.052682; 1.055489; 1.058146; 1.061672; 1.064895; 1.067615; 1.070619; 1.072920; 1.074526; 1.076225; 1.078183; 1.079572; 1.080530; 1.080847; 1.080959; 1.080710; 1.080398; 1.080081; 1.079628; 1.078655; 1.077522; 1.076299; 1.075161; 1.074082; 1.073204; 1.072214; 1.071511; 1.071469; 1.071915; 1.072474; 1.073662; 1.074790; 1.075815; 1.076677; 1.077858; 1.079052; 1.079708; 1.079706; 1.079463; 1.079331; 1.078948; 1.078066; 1.076891; 1.075265; 1.073245; 1.069814; 1.067210; 1.064700; 1.061104; 1.057508; 1.053225; 1.049791; 1.046452; 1.043079; 1.039603; 1.035541; 1.032466; 1.028819; 1.025687; 1.021586; 1.019425; 1.018255; 1.017027; 1.016585; 1.015618; 1.015245; 1.014779; 1.014613; 1.015008; 1.015263; 1.016692; (); (); (); (); (); (); (); (); (); (); (); 
41.9; 08:19:28; (); (); (); (); (); 1.091461; 1.087923; 1.082529; 1.078868; 1.074298; 1.071033; 1.067985; 1.064690; 1.060981; 1.054974; 1.049403; 1.044334; 1.040721; 1.037875; 1.036516; 1.037343; 1.038245; 1.040186; 1.041892; 1.044578; 1.047730; 1.050699; 1.054290; 1.058272; 1.062876; 1.066864; 1.070798; 1.074537; 1.076935; 1.078899; 1.080459; 1.081823; 1.082714; 1.083091; 1.082753; 1.081772; 1.080488; 1.078658; 1.076018; 1.073323; 1.070384; 1.066982; 1.064265; 1.061622; 1.058734; 1.056242; 1.054129; 1.052282; 1.051096; 1.050404; 1.050075; 1.050280; 1.050769; 1.051673; 1.052801; 1.054246; 1.056001; 1.057561; 1.058825; 1.060159; 1.061647; 1.062955; 1.063897; 1.064806; 1.065717; 1.066603; 1.067313; 1.067887; 1.068228; 1.068379; 1.068213; 1.067896; 1.067544; 1.067384; 1.067227; 1.067015; 1.066659; 1.066163; 1.065747; 1.065763; 1.065788; 1.066200; 1.066784; 1.067759; 1.068960; 1.069858; 1.070771; 1.071951; 1.072948; 1.073332; 1.073457; 1.074078; 1.074771; 1.075242; 1.075241; 1.074918; 1.074323; 1.073309; 1.071633; 1.069825; 1.067364; 1.064046; 1.060666; 1.056533; 1.051478; 1.046695; 1.041095; 1.034549; 1.028790; 1.023196; 1.016954; 1.011018; 1.005257; 1.000856; 0.997304; 0.995038; 0.993866; 0.993293; 0.992129; 0.991481; 0.991331; 0.992243; 0.993793; 0.995884; (); (); (); (); (); (); (); (); (); (); (); 
45.3; 08:19:37; (); (); (); (); (); 1.095926; 1.090935; 1.084657; 1.080044; 1.075475; 1.071720; 1.068224; 1.063272; 1.057112; 1.051273; 1.045344; 1.040686; 1.037556; 1.035939; 1.035271; 1.035558; 1.036180; 1.037951; 1.040267; 1.043064; 1.046478; 1.050873; 1.055659; 1.060145; 1.064969; 1.069001; 1.072407; 1.075717; 1.077433; 1.078294; 1.078448; 1.078185; 1.077341; 1.075965; 1.073459; 1.070647; 1.067281; 1.062617; 1.058116; 1.054020; 1.049236; 1.045352; 1.041600; 1.037915; 1.035099; 1.033575; 1.032437; 1.032108; 1.032224; 1.033210; 1.034617; 1.036892; 1.040045; 1.043047; 1.046119; 1.049293; 1.051859; 1.054781; 1.057715; 1.060781; 1.062955; 1.064890; 1.066603; 1.068262; 1.069425; 1.070291; 1.070415; 1.070207; 1.069940; 1.069733; 1.069393; 1.068916; 1.067772; 1.066722; 1.065416; 1.064193; 1.063147; 1.062367; 1.061558; 1.061060; 1.060951; 1.061538; 1.062266; 1.063394; 1.064477; 1.065448; 1.066389; 1.067578; 1.068669; 1.069137; 1.069486; 1.069923; 1.070400; 1.070662; 1.070135; 1.069597; 1.068424; 1.067221; 1.065254; 1.063098; 1.060379; 1.057619; 1.055308; 1.052051; 1.048665; 1.045191; 1.041932; 1.037640; 1.033528; 1.030070; 1.025746; 1.023127; 1.019008; 1.015917; 1.013824; 1.012326; 1.011642; 1.010029; 1.009376; 1.008626; 1.008489; 1.008658; 1.008722; 1.009926; (); (); (); (); (); (); (); (); (); (); (); 
48.7; 08:19:46; (); (); (); (); (); 1.084776; 1.081806; 1.076335; 1.071933; 1.068157; 1.064950; 1.061093; 1.058017; 1.054095; 1.048303; 1.043326; 1.038137; 1.034736; 1.032173; 1.030904; 1.031183; 1.032119; 1.034032; 1.035976; 1.038633; 1.040998; 1.044860; 1.048855; 1.052388; 1.056363; 1.060364; 1.064691; 1.068252; 1.070668; 1.072762; 1.074431; 1.075788; 1.076516; 1.077072; 1.076626; 1.075783; 1.074408; 1.072747; 1.070291; 1.066766; 1.063730; 1.061078; 1.058274; 1.055236; 1.052311; 1.049963; 1.048050; 1.046088; 1.044699; 1.044260; 1.044178; 1.044271; 1.044637; 1.045535; 1.046819; 1.048293; 1.049832; 1.051224; 1.052609; 1.054173; 1.055614; 1.056562; 1.057570; 1.058521; 1.059266; 1.060064; 1.060801; 1.061408; 1.061536; 1.061764; 1.061848; 1.061975; 1.062406; 1.062752; 1.063180; 1.063797; 1.064423; 1.064769; 1.065144; 1.065858; 1.066744; 1.067881; 1.069399; 1.071545; 1.073128; 1.074685; 1.076223; 1.077307; 1.078203; 1.078726; 1.078934; 1.079217; 1.079869; 1.080341; 1.080253; 1.079974; 1.079123; 1.077887; 1.076342; 1.074201; 1.071419; 1.068685; 1.064720; 1.060226; 1.056527; 1.051719; 1.045569; 1.039000; 1.033245; 1.027625; 1.021323; 1.016076; 1.011141; 1.005969; 1.002330; 1.000130; 0.999004; 0.998332; 0.996873; 0.996284; 0.996294; 0.997055; 0.998422; 1.000823; (); (); (); (); (); (); (); (); (); (); (); 
52.1; 08:19:55; (); (); (); (); (); 1.100940; 1.097008; 1.090502; 1.084387; 1.080228; 1.076455; 1.072505; 1.068484; 1.062214; 1.056318; 1.050937; 1.046053; 1.042556; 1.040570; 1.039623; 1.039758; 1.040512; 1.042247; 1.044655; 1.048047; 1.051512; 1.055339; 1.059465; 1.063724; 1.067844; 1.072385; 1.076317; 1.079103; 1.081153; 1.082157; 1.082334; 1.082047; 1.081232; 1.079617; 1.077087; 1.073836; 1.070445; 1.067028; 1.062906; 1.058324; 1.053851; 1.049499; 1.045339; 1.042258; 1.039746; 1.038258; 1.037230; 1.036992; 1.037134; 1.038139; 1.039782; 1.042344; 1.045097; 1.047487; 1.050288; 1.053817; 1.056961; 1.059839; 1.063149; 1.066025; 1.068182; 1.070292; 1.071911; 1.073877; 1.075229; 1.076296; 1.076499; 1.076567; 1.076397; 1.076120; 1.075453; 1.074720; 1.073665; 1.072350; 1.070908; 1.069697; 1.068419; 1.067119; 1.066342; 1.065836; 1.065471; 1.065826; 1.066376; 1.067184; 1.067936; 1.069148; 1.070309; 1.071413; 1.072458; 1.073356; 1.073537; 1.073948; 1.074466; 1.074512; 1.073898; 1.073489; 1.072172; 1.070845; 1.068838; 1.066457; 1.064045; 1.061049; 1.058382; 1.055185; 1.051624; 1.047931; 1.044226; 1.040898; 1.037374; 1.033700; 1.029347; 1.026218; 1.022422; 1.019625; 1.017896; 1.016849; 1.016831; 1.016058; 1.015426; 1.015068; 1.014925; 1.015554; 1.016225; 1.017126; (); (); (); (); (); (); (); (); (); (); (); 
55.5; 08:20:04; (); (); (); (); (); 1.088605; 1.085220; 1.079131; 1.075314; 1.071210; 1.067144; 1.064122; 1.061469; 1.056698; 1.050614; 1.045095; 1.039782; 1.036530; 1.034373; 1.032815; 1.032988; 1.033640; 1.035717; 1.037843; 1.040323; 1.043202; 1.046202; 1.049945; 1.054444; 1.058487; 1.062445; 1.066878; 1.070071; 1.072448; 1.074485; 1.075893; 1.077084; 1.077842; 1.078135; 1.078052; 1.077191; 1.075833; 1.073729; 1.071128; 1.068388; 1.065372; 1.062264; 1.059475; 1.056804; 1.054103; 1.051585; 1.049363; 1.047721; 1.046428; 1.045380; 1.044984; 1.045146; 1.045659; 1.046484; 1.047791; 1.049432; 1.050982; 1.052442; 1.054050; 1.055783; 1.056966; 1.057791; 1.058514; 1.059602; 1.060706; 1.061554; 1.062318; 1.063133; 1.063605; 1.063717; 1.063616; 1.063399; 1.063581; 1.063998; 1.064466; 1.065035; 1.065591; 1.065918; 1.066343; 1.067037; 1.067767; 1.068689; 1.070111; 1.071890; 1.073598; 1.075303; 1.077024; 1.078178; 1.079006; 1.079537; 1.079832; 1.080185; 1.080907; 1.081474; 1.081397; 1.081114; 1.080582; 1.079436; 1.078050; 1.076213; 1.073567; 1.070768; 1.067419; 1.062892; 1.057903; 1.053146; 1.047757; 1.041982; 1.035423; 1.029157; 1.023644; 1.018432; 1.013515; 1.008413; 1.004569; 1.002385; 1.001630; 1.001716; 1.000787; 1.000345; 1.000387; 1.001332; 1.002881; 1.005540; (); (); (); (); (); (); (); (); (); (); (); 
58.9; 08:20:13; (); (); (); (); (); 1.103267; 1.098088; 1.091685; 1.087022; 1.082392; 1.078638; 1.075128; 1.070228; 1.063155; 1.057413; 1.052120; 1.047429; 1.044227; 1.042725; 1.042086; 1.042522; 1.043323; 1.045311; 1.047700; 1.050740; 1.054179; 1.058731; 1.062748; 1.067148; 1.071813; 1.075736; 1.079047; 1.082276; 1.083956; 1.084862; 1.085050; 1.084778; 1.083877; 1.082736; 1.080605; 1.077541; 1.073560; 1.069750; 1.065444; 1.060794; 1.056769; 1.052927; 1.048591; 1.044798; 1.042211; 1.040483; 1.039415; 1.039165; 1.039338; 1.040218; 1.041984; 1.044390; 1.047147; 1.050027; 1.053168; 1.056196; 1.058789; 1.062037; 1.064891; 1.067668; 1.069911; 1.071650; 1.073404; 1.074929; 1.076211; 1.077021; 1.077027; 1.076846; 1.076643; 1.076444; 1.076047; 1.075645; 1.074692; 1.073603; 1.072162; 1.070836; 1.069793; 1.068931; 1.068169; 1.067715; 1.067679; 1.068117; 1.068868; 1.069867; 1.070732; 1.071779; 1.072935; 1.074180; 1.075288; 1.076104; 1.076367; 1.076636; 1.076946; 1.077116; 1.076751; 1.076207; 1.075252; 1.073891; 1.071983; 1.069589; 1.066738; 1.064443; 1.061711; 1.058234; 1.054655; 1.051125; 1.047721; 1.043320; 1.039098; 1.035804; 1.031932; 1.029003; 1.025196; 1.021874; 1.019246; 1.018289; 1.017585; 1.016730; 1.015929; 1.015243; 1.015340; 1.015417; 1.015949; 1.016562; (); (); (); (); (); (); (); (); (); (); (); 
62.3; 08:20:22; (); (); (); (); (); 1.086002; 1.083011; 1.077664; 1.073986; 1.070249; 1.066446; 1.063478; 1.060897; 1.056401; 1.050883; 1.046723; 1.041570; 1.037755; 1.036235; 1.034993; 1.035680; 1.036375; 1.038616; 1.040978; 1.043468; 1.046629; 1.050342; 1.054285; 1.057932; 1.061980; 1.066584; 1.070478; 1.073756; 1.076387; 1.078120; 1.079329; 1.080517; 1.081210; 1.081453; 1.081166; 1.080164; 1.078770; 1.076976; 1.074678; 1.071836; 1.068330; 1.064690; 1.061688; 1.059139; 1.056250; 1.053741; 1.051847; 1.050379; 1.049199; 1.048610; 1.048402; 1.048499; 1.048989; 1.049942; 1.051321; 1.053083; 1.054630; 1.055850; 1.057200; 1.058947; 1.060329; 1.061220; 1.061994; 1.062922; 1.063772; 1.064465; 1.065249; 1.065948; 1.066497; 1.066752; 1.066691; 1.066781; 1.067162; 1.067592; 1.067968; 1.068536; 1.069064; 1.069403; 1.069846; 1.070434; 1.071247; 1.072383; 1.073732; 1.075164; 1.076861; 1.078654; 1.080245; 1.081295; 1.082097; 1.082574; 1.082845; 1.083150; 1.083668; 1.083902; 1.083745; 1.083450; 1.082813; 1.081631; 1.080283; 1.078260; 1.075499; 1.072774; 1.069426; 1.064906; 1.059811; 1.055111; 1.049779; 1.044165; 1.038615; 1.032270; 1.025945; 1.020639; 1.015534; 1.010310; 1.006796; 1.004515; 1.003109; 1.003086; 1.002141; 1.001592; 1.001525; 1.002361; 1.003859; 1.006426; (); (); (); (); (); (); (); (); (); (); (); 
