Roll Number; 4
Recipe Name; FP 4556_576 GSM
Start Time; 2018-04-05; 10:34:31
File Name; D:\Mahlo\TR\180405103431FP 4556_576 GSM4_XMF2.txt

23359.7; 10:34:48; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -98.896861; -96.987766; -85.154057; -73.838562; -64.446074; -57.692224; -49.157569; -38.235489; -28.275636; -18.401632; -8.600174; -0.760756; 0.307552; 0.306945; 0.306403; 0.306033; 0.305962; 0.306042; 0.306244; 0.306565; 0.306967; 0.307464; 0.307951; 0.308306; 0.308116; 0.307780; 0.307429; 0.307117; 0.306917; 0.306666; 0.305925; 0.304664; 0.303285; 0.302108; 0.301497; 0.301209; 0.301233; 0.301373; 0.301468; 0.301602; 0.302092; 0.302882; 0.303669; 0.304280; 0.304710; 0.305065; 0.305374; 0.305974; 0.306711; 0.307459; 0.308244; 0.309063; 0.310118; 0.311401; 0.312645; 0.313559; 0.314195; 0.314421; 0.314221; 0.313628; 0.312815; 0.312040; 0.311401; 0.310933; 0.310518; 0.310104; 0.309716; 0.309499; 0.309772; 0.310538; 0.311545; 0.312630; 0.313613; 0.314208; 0.314652; 0.315151; 0.315681; 0.315943; 0.316011; 0.315986; 0.315880; 0.315668; 0.315346; 0.315130; 0.314952; 0.314633; 0.314031; 0.313258; 0.312652; 0.312495; 0.312717; 0.312613; 0.312439; 0.312108; 0.311731; 0.311599; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
23362.2; 10:35:01; (); (); (); (); (); (); (); (); 0.231526; 0.232024; 0.232601; 0.232881; 0.232933; 0.233405; 0.236053; 0.236247; 0.235082; 0.234247; 0.234110; 0.234125; 0.234191; 0.234431; 0.235008; 0.235583; 0.236087; 0.236617; 0.237049; 0.237144; 0.237031; 0.236921; 0.236714; 0.236595; 0.236549; 0.236803; 0.237468; 0.238270; 0.239319; 0.240554; 0.241575; 0.242427; 0.243151; 0.243498; 0.243593; 0.243437; 0.243015; 0.242776; 0.242781; 0.242927; 0.243270; 0.243675; 0.244140; 0.244847; 0.245508; 0.245916; 0.246258; 0.246396; 0.246426; 0.246549; 0.246742; 0.246988; 0.247301; 0.247665; 0.248175; 0.248935; 0.249706; 0.250257; 0.250503; 0.250389; 0.250167; 0.250118; 0.250283; 0.250418; 0.250300; 0.250129; 0.249996; 0.249796; 0.249556; 0.252635; 0.259467; 0.266132; 0.272046; 0.278424; 0.285670; 0.292386; 0.299147; 0.305989; 0.312957; 0.316845; 0.317155; 0.317399; 0.317664; 0.318086; 0.318372; 0.318704; 0.319073; 0.319367; 0.319510; 0.319492; 0.319133; 0.318559; 0.317927; 0.317408; 0.316770; 0.315919; 0.315246; 0.315591; 0.316268; 0.316987; 0.317805; 0.318577; 0.319213; 0.319804; 0.320715; 0.321994; 0.323135; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
23364.1; 10:35:10; (); (); (); (); (); (); (); (); 0.234200; 0.235417; 0.235787; 0.236341; 0.236557; 0.236806; 0.236994; 0.237104; 0.239319; 0.241397; 0.241871; 0.241685; 0.241751; 0.241670; 0.241502; 0.241639; 0.241469; 0.241814; 0.241930; 0.242398; 0.242822; 0.243116; 0.243590; 0.244020; 0.244481; 0.244773; 0.245042; 0.245245; 0.245336; 0.245592; 0.245693; 0.245842; 0.245890; 0.245948; 0.245946; 0.245961; 0.245928; 0.245729; 0.245394; 0.244918; 0.244383; 0.243899; 0.243366; 0.242705; 0.241978; 0.241380; 0.240758; 0.240080; 0.239512; 0.238941; 0.238364; 0.237935; 0.237579; 0.237287; 0.237075; 0.236931; 0.236775; 0.236577; 0.236762; 0.237308; 0.237894; 0.238482; 0.239092; 0.239743; 0.240322; 0.240805; 0.241346; 0.241913; 0.242562; 0.243374; 0.244252; 0.245165; 0.246117; 0.246702; 0.246969; 0.247089; 0.247218; 0.247364; 0.247633; 0.247986; 0.248596; 0.249274; 0.249977; 0.250666; 0.251093; 0.251242; 0.251222; 0.251200; 0.251227; 0.251400; 0.251659; 0.251985; 0.252423; 0.252778; 0.252931; 0.252893; 0.252796; 0.252651; 0.252689; 0.252835; 0.253077; 0.253372; 0.253597; 0.253745; 0.253689; 0.253553; 0.253415; 0.253236; 0.252978; 0.252787; 0.252373; 0.251124; 0.248230; 0.244683; 0.243770; 0.242882; 0.241890; 0.240463; 0.238967; 0.237455; (); (); (); (); (); (); (); (); (); (); (); (); 
23365.5; 10:35:19; (); (); (); (); (); (); (); (); 0.242895; 0.243402; 0.243903; 0.244506; 0.245207; 0.245773; 0.246156; 0.247248; 0.249651; 0.250566; 0.250349; 0.250064; 0.249955; 0.250001; 0.250268; 0.250634; 0.250999; 0.251349; 0.251566; 0.251508; 0.251374; 0.251407; 0.251685; 0.252064; 0.252394; 0.252629; 0.252757; 0.252822; 0.252821; 0.252703; 0.252648; 0.252692; 0.252822; 0.252980; 0.253095; 0.253253; 0.253401; 0.253531; 0.253659; 0.253630; 0.253397; 0.253020; 0.252650; 0.252376; 0.252318; 0.252345; 0.252318; 0.252260; 0.252260; 0.252415; 0.252615; 0.252780; 0.252715; 0.252463; 0.252311; 0.252418; 0.252964; 0.253723; 0.254580; 0.255416; 0.255996; 0.256395; 0.256716; 0.256943; 0.257143; 0.257301; 0.257525; 0.257977; 0.258546; 0.259163; 0.259580; 0.259800; 0.259689; 0.259286; 0.258974; 0.258846; 0.258865; 0.258925; 0.259027; 0.259219; 0.259317; 0.259404; 0.259430; 0.259410; 0.259514; 0.259685; 0.259772; 0.259888; 0.260173; 0.260410; 0.260574; 0.260673; 0.260739; 0.260797; 0.260696; 0.260720; 0.260498; 0.260282; 0.260222; 0.259868; 0.259522; 0.258864; 0.258468; 0.257761; 0.257303; 0.257043; 0.256518; 0.256284; 0.255820; 0.255548; 0.254504; 0.251514; 0.246869; 0.245594; 0.244777; 0.243838; 0.243216; 0.242328; 0.241017; 0.239488; (); (); (); (); (); (); (); (); (); (); (); (); 
23366.8; 10:35:27; (); (); (); (); (); (); (); (); 1.175643; 1.180998; 1.184470; 1.188775; 1.190225; 1.192357; 1.192772; 1.193226; 1.201041; 1.211459; 1.212306; 1.208527; 1.207846; 1.206877; 1.206378; 1.207277; 1.206701; 1.207699; 1.206871; 1.207474; 1.207952; 1.208791; 1.210518; 1.211329; 1.213031; 1.213613; 1.215407; 1.217255; 1.219378; 1.221600; 1.223004; 1.224939; 1.226391; 1.227914; 1.229263; 1.230299; 1.231724; 1.233402; 1.235224; 1.236776; 1.237987; 1.238151; 1.237198; 1.235561; 1.233391; 1.231004; 1.229086; 1.228128; 1.227643; 1.227089; 1.226599; 1.226345; 1.225761; 1.225618; 1.225898; 1.226745; 1.228855; 1.231381; 1.234691; 1.238548; 1.241578; 1.243748; 1.245565; 1.247558; 1.250127; 1.252326; 1.254362; 1.256913; 1.258537; 1.259556; 1.259629; 1.258952; 1.258184; 1.257272; 1.256914; 1.257039; 1.257589; 1.257835; 1.257643; 1.256633; 1.255722; 1.254946; 1.254817; 1.256193; 1.259255; 1.263683; 1.267755; 1.271375; 1.275082; 1.278912; 1.282472; 1.285910; 1.290051; 1.293519; 1.296808; 1.300543; 1.304417; 1.307360; 1.308237; 1.307532; 1.305647; 1.303355; 1.301912; 1.301017; 1.299520; 1.298085; 1.296972; 1.296147; 1.295663; 1.295570; 1.294130; 1.288351; 1.272260; 1.255947; 1.253539; 1.251527; 1.248773; 1.244691; 1.238479; 1.230265; (); (); (); (); (); (); (); (); (); (); (); (); 
23368.2; 10:35:36; (); (); (); (); (); (); (); (); 1.250787; 1.253292; 1.254879; 1.255659; 1.256030; 1.256168; 1.256029; 1.260199; 1.270752; 1.272701; 1.269954; 1.267173; 1.264868; 1.264034; 1.263943; 1.264066; 1.264187; 1.264122; 1.263724; 1.263761; 1.264035; 1.264617; 1.266179; 1.268525; 1.270246; 1.270996; 1.271049; 1.270764; 1.270340; 1.270652; 1.271509; 1.273198; 1.275215; 1.277014; 1.278279; 1.279772; 1.280549; 1.280315; 1.279086; 1.277542; 1.276262; 1.274971; 1.273059; 1.270175; 1.266525; 1.263203; 1.259646; 1.257680; 1.256792; 1.255970; 1.255251; 1.255301; 1.255218; 1.255181; 1.255781; 1.256556; 1.258129; 1.260942; 1.266340; 1.272831; 1.277944; 1.281870; 1.283954; 1.284370; 1.284022; 1.283525; 1.283515; 1.284594; 1.285791; 1.286080; 1.286247; 1.286581; 1.286347; 1.285421; 1.283199; 1.281092; 1.280814; 1.282558; 1.286419; 1.291814; 1.296700; 1.300283; 1.302629; 1.305001; 1.306611; 1.308247; 1.309515; 1.310026; 1.310790; 1.311659; 1.312453; 1.313079; 1.312568; 1.311172; 1.308509; 1.306142; 1.304362; 1.302945; 1.302786; 1.301717; 1.300698; 1.296581; 1.293436; 1.288916; 1.284727; 1.282152; 1.277728; 1.276650; 1.274062; 1.272210; 1.268725; 1.254629; 1.233786; 1.226128; 1.221527; 1.217650; 1.214446; 1.211471; 1.207458; 1.203913; (); (); (); (); (); (); (); (); (); (); (); (); 
23369.5; 10:35:45; (); (); (); (); (); (); (); (); 1.199234; 1.204434; 1.207014; 1.210617; 1.212793; 1.215352; 1.216631; 1.216570; 1.230838; 1.241268; 1.241115; 1.236821; 1.233368; 1.231697; 1.229256; 1.229101; 1.227879; 1.228609; 1.228065; 1.227736; 1.227480; 1.227644; 1.228875; 1.229379; 1.231186; 1.233265; 1.235847; 1.238398; 1.239649; 1.240709; 1.240868; 1.241190; 1.241555; 1.241950; 1.242281; 1.242394; 1.243100; 1.244006; 1.244548; 1.244154; 1.242707; 1.240701; 1.239206; 1.238529; 1.238170; 1.237641; 1.236484; 1.235302; 1.234677; 1.234711; 1.234884; 1.234674; 1.233973; 1.233266; 1.232922; 1.232836; 1.233226; 1.234382; 1.235975; 1.237934; 1.240763; 1.243430; 1.245283; 1.246694; 1.247379; 1.247754; 1.248385; 1.249060; 1.249605; 1.249925; 1.250863; 1.251722; 1.251969; 1.251193; 1.249455; 1.247701; 1.245700; 1.243946; 1.243041; 1.243059; 1.243602; 1.244457; 1.245444; 1.246921; 1.249687; 1.251662; 1.252834; 1.253365; 1.254561; 1.256479; 1.258945; 1.261821; 1.264533; 1.266889; 1.267942; 1.268310; 1.268071; 1.267575; 1.266274; 1.264951; 1.264129; 1.263456; 1.263507; 1.263175; 1.262057; 1.260782; 1.259509; 1.258345; 1.257092; 1.255989; 1.254627; 1.250949; 1.239240; 1.233575; 1.231739; 1.229588; 1.226966; 1.222874; 1.217920; 1.213685; (); (); (); (); (); (); (); (); (); (); (); (); 
23370.8; 10:35:54; (); (); (); (); (); (); (); (); 1.259389; 1.263912; 1.269249; 1.272512; 1.274400; 1.275469; 1.275861; 1.279394; 1.291598; 1.294142; 1.290822; 1.287282; 1.283297; 1.279617; 1.275362; 1.270271; 1.265102; 1.260460; 1.256113; 1.252305; 1.249515; 1.247568; 1.246377; 1.245505; 1.244854; 1.244068; 1.242785; 1.241573; 1.241181; 1.241894; 1.243250; 1.244458; 1.245512; 1.246496; 1.246929; 1.247082; 1.247196; 1.246718; 1.245860; 1.245086; 1.244334; 1.244030; 1.243318; 1.241751; 1.239633; 1.237263; 1.234877; 1.233361; 1.232049; 1.230867; 1.229839; 1.228517; 1.226789; 1.224281; 1.221878; 1.220317; 1.219095; 1.218783; 1.219316; 1.219788; 1.219938; 1.219752; 1.219111; 1.219295; 1.219475; 1.219365; 1.219529; 1.220657; 1.221780; 1.223309; 1.225514; 1.228101; 1.230755; 1.233569; 1.236011; 1.238477; 1.241131; 1.243852; 1.245311; 1.247206; 1.249996; 1.253646; 1.257191; 1.260639; 1.264157; 1.266107; 1.267009; 1.267025; 1.266637; 1.266219; 1.265015; 1.264807; 1.264056; 1.263519; 1.262379; 1.260305; 1.257971; 1.255232; 1.253931; 1.252932; 1.252120; 1.251247; 1.250313; 1.250786; 1.249613; 1.250124; 1.249264; 1.248451; 1.247049; 1.245394; 1.244365; 1.232851; 1.221437; 1.217722; 1.213754; 1.210491; 1.206773; 1.203080; 1.197423; 1.194430; (); (); (); (); (); (); (); (); (); (); (); (); 
23372.2; 10:36:03; (); (); (); (); (); (); (); (); 1.247580; 1.253531; 1.255445; 1.258544; 1.260341; 1.263092; 1.265110; 1.265854; 1.280455; 1.288803; 1.290586; 1.287380; 1.286708; 1.285669; 1.284537; 1.284557; 1.282923; 1.284359; 1.284260; 1.283973; 1.283273; 1.281827; 1.281678; 1.280616; 1.280442; 1.278903; 1.277555; 1.276074; 1.275163; 1.275676; 1.276203; 1.277772; 1.279375; 1.280883; 1.282501; 1.284068; 1.285759; 1.287090; 1.289283; 1.291311; 1.293268; 1.294415; 1.294613; 1.293033; 1.290465; 1.287629; 1.284447; 1.279863; 1.276066; 1.272690; 1.269502; 1.266724; 1.263712; 1.261000; 1.258383; 1.256062; 1.254459; 1.254042; 1.254544; 1.255267; 1.255783; 1.256601; 1.257603; 1.257880; 1.258123; 1.258386; 1.258838; 1.259722; 1.260469; 1.261119; 1.261248; 1.260423; 1.258792; 1.256689; 1.255443; 1.254014; 1.253316; 1.253512; 1.254292; 1.255448; 1.257065; 1.258529; 1.259925; 1.262281; 1.264425; 1.265988; 1.268527; 1.272351; 1.276818; 1.280874; 1.284148; 1.286466; 1.287065; 1.286604; 1.286409; 1.296048; 1.295686; 1.295074; 1.294149; 1.292931; 1.291762; 1.290514; 1.288950; 1.287081; 1.284972; 1.283282; 1.282113; 1.281431; 1.281577; 1.278961; 1.269769; 1.264018; 1.249636; 1.239940; 1.237840; 1.235530; 1.232100; 1.227635; 1.220786; 1.213631; (); (); (); (); (); (); (); (); (); (); (); (); 
23373.5; 10:36:11; (); (); (); (); (); (); (); (); 1.253265; 1.260769; 1.267433; 1.272182; 1.275788; 1.278512; 1.280059; 1.289684; 1.306175; 1.310710; 1.309729; 1.308391; 1.307787; 1.307171; 1.305725; 1.303536; 1.301263; 1.299196; 1.297129; 1.295457; 1.293522; 1.291739; 1.290800; 1.290343; 1.289657; 1.288417; 1.286877; 1.284980; 1.283147; 1.281887; 1.281338; 1.280876; 1.279948; 1.278877; 1.277588; 1.276869; 1.276293; 1.274884; 1.272985; 1.270161; 1.265945; 1.261544; 1.258377; 1.255974; 1.254235; 1.252924; 1.252316; 1.252352; 1.253047; 1.253862; 1.254817; 1.255417; 1.256315; 1.257594; 1.259937; 1.263014; 1.266960; 1.271493; 1.275283; 1.277443; 1.278937; 1.280227; 1.280888; 1.281025; 1.280957; 1.280699; 1.280829; 1.281031; 1.281404; 1.281387; 1.280481; 1.279069; 1.277323; 1.276059; 1.275545; 1.275147; 1.274563; 1.274911; 1.275893; 1.277559; 1.279439; 1.281094; 1.282222; 1.283335; 1.284667; 1.286250; 1.287560; 1.287912; 1.288791; 1.289720; 1.290069; 1.290877; 1.290298; 1.289556; 1.288783; 1.288733; 1.289643; 1.290461; 1.291391; 1.290914; 1.290853; 1.290063; 1.289165; 1.288646; 1.286988; 1.286676; 1.284168; 1.282744; 1.279342; 1.275981; 1.271298; 1.254599; 1.233423; 1.228486; 1.224455; 1.218829; 1.212864; 1.207871; 1.200361; 1.194502; (); (); (); (); (); (); (); (); (); (); (); (); 
23374.8; 10:36:20; (); (); (); (); (); (); (); (); 1.217795; 1.223470; 1.226497; 1.230027; 1.232701; 1.234449; 1.236429; 1.238753; 1.257746; 1.266324; 1.266551; 1.264769; 1.263301; 1.264860; 1.265806; 1.268806; 1.270020; 1.272252; 1.273662; 1.275484; 1.277596; 1.278833; 1.281607; 1.284026; 1.287008; 1.288785; 1.289900; 1.290615; 1.289994; 1.289274; 1.287398; 1.285863; 1.284854; 1.284614; 1.284530; 1.284416; 1.283818; 1.282326; 1.280284; 1.278078; 1.275592; 1.272443; 1.268519; 1.264285; 1.259893; 1.257089; 1.255061; 1.253553; 1.251897; 1.249770; 1.248112; 1.247748; 1.248277; 1.249094; 1.249693; 1.250327; 1.252066; 1.254832; 1.258610; 1.261715; 1.263843; 1.264826; 1.265269; 1.265411; 1.265806; 1.266324; 1.266605; 1.266959; 1.267463; 1.268160; 1.269091; 1.268937; 1.268040; 1.266219; 1.264958; 1.263584; 1.262857; 1.263071; 1.264671; 1.266626; 1.269322; 1.271035; 1.272960; 1.275164; 1.277091; 1.279332; 1.281865; 1.284448; 1.287705; 1.290868; 1.294635; 1.297798; 1.300595; 1.301566; 1.301608; 1.301083; 1.301204; 1.301321; 1.301281; 1.300890; 1.299857; 1.298009; 1.296137; 1.293723; 1.290895; 1.287837; 1.285408; 1.282536; 1.280346; 1.277966; 1.274270; 1.265932; 1.248201; 1.236605; 1.232370; 1.227734; 1.223936; 1.219323; 1.213827; 1.208100; (); (); (); (); (); (); (); (); (); (); (); (); 
