Roll Number; 2
Recipe Name; FP 4576_758 GSM
Start Time; 2018-03-22; 11:17:57
File Name; D:\Mahlo\TR\180322111757FP 4576_758 GSM2_XMF2.txt

6686.3; 11:18:09; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.722675; 1.713744; 1.673727; 1.643071; 1.620965; 1.596170; 1.575072; 1.559416; 1.539166; 1.514585; 1.486521; 1.461976; 1.437474; 1.409513; 1.385025; 1.360509; 1.337811; 1.336298; 1.336572; 1.336926; 1.337318; 1.337808; 1.338302; 1.338691; 1.339080; 1.339523; 1.339893; 1.340168; 1.340389; 1.340543; 1.340614; 1.340574; 1.340487; 1.340334; 1.340017; 1.339625; 1.339059; 1.338237; 1.337371; 1.336364; 1.335136; 1.334079; 1.333095; 1.332000; 1.330970; 1.330193; 1.329492; 1.328634; 1.327635; 1.326646; 1.325585; 1.324403; 1.323434; 1.322557; 1.321612; 1.320646; 1.319721; 1.318667; 1.317546; 1.316353; 1.314791; 1.313260; 1.311731; 1.310122; 1.308873; 1.307752; 1.306475; 1.305299; 1.304070; 1.302611; 1.301006; 1.299354; 1.297972; 1.296639; 1.295139; 1.293985; 1.293147; 1.292253; 1.291282; 1.290323; 1.289513; 1.288821; 1.288178; 1.287724; 1.287450; 1.287412; 1.287545; 1.287795; 1.288213; 1.288815; 1.289411; 1.289668; 1.289940; 1.290202; 1.290513; 1.290916; 1.291300; 1.291746; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6687.8; 11:18:18; (); (); (); (); (); (); 1.307007; 1.307424; 1.307596; 1.307604; 1.307657; 1.307774; 1.307891; 1.308170; 1.308575; 1.308885; 1.308817; 1.308736; 1.308675; 1.307668; 1.303792; 1.299729; 1.295387; 1.291896; 1.288639; 1.284886; 1.281136; 1.277321; 1.273997; 1.270734; 1.267259; 1.264437; 1.261601; 1.258283; 1.256486; 1.257481; 1.258407; 1.258874; 1.259094; 1.259263; 1.259380; 1.259483; 1.259692; 1.259750; 1.259569; 1.259287; 1.259091; 1.258789; 1.258454; 1.258235; 1.258119; 1.257938; 1.257865; 1.257826; 1.257699; 1.257537; 1.257335; 1.257113; 1.257032; 1.257142; 1.257269; 1.257357; 1.257621; 1.257968; 1.258273; 1.258487; 1.258764; 1.259017; 1.259245; 1.259422; 1.259573; 1.259713; 1.259743; 1.259740; 1.259712; 1.259638; 1.259486; 1.259168; 1.258721; 1.258341; 1.257986; 1.257597; 1.257198; 1.256859; 1.256682; 1.256573; 1.256582; 1.256732; 1.256966; 1.257238; 1.257591; 1.258218; 1.259040; 1.259752; 1.260651; 1.261822; 1.262949; 1.264250; 1.265456; 1.266580; 1.268947; 1.271540; 1.274039; 1.276809; 1.279482; 1.281749; 1.283838; 1.285823; 1.287595; 1.289044; 1.290334; 1.291761; 1.293404; 1.295577; 1.298387; 1.298937; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6689.0; 11:18:26; (); (); (); (); (); (); 1.313890; 1.313880; 1.313881; 1.313938; 1.314144; 1.314237; 1.314279; 1.314358; 1.314593; 1.314948; 1.315384; 1.315901; 1.316331; 1.316691; 1.317073; 1.317401; 1.317642; 1.317736; 1.317740; 1.317608; 1.317500; 1.317402; 1.317199; 1.316694; 1.316066; 1.315387; 1.314520; 1.313708; 1.312909; 1.311957; 1.311259; 1.310744; 1.310337; 1.309728; 1.308952; 1.308281; 1.307361; 1.306413; 1.305598; 1.304536; 1.303371; 1.302049; 1.300495; 1.299140; 1.297676; 1.295784; 1.294045; 1.292279; 1.290761; 1.289645; 1.288524; 1.287570; 1.286759; 1.286019; 1.285367; 1.285080; 1.285208; 1.285679; 1.286348; 1.287134; 1.288236; 1.289535; 1.290598; 1.291580; 1.292496; 1.293279; 1.294137; 1.295115; 1.296002; 1.297127; 1.298515; 1.299777; 1.300787; 1.301666; 1.302685; 1.303341; 1.303963; 1.304900; 1.305833; 1.306942; 1.308249; 1.309356; 1.310423; 1.311618; 1.312441; 1.312988; 1.313408; 1.313619; 1.313923; 1.314045; 1.314042; 1.314063; 1.313815; 1.313459; 1.312872; 1.312006; 1.311161; 1.310223; 1.308950; 1.307617; 1.306488; 1.305444; 1.304205; 1.302975; 1.301854; 1.300720; 1.299532; 1.298566; 1.297564; 1.296549; 1.295765; 1.295060; 1.294355; 1.293966; 1.293737; 1.293473; 1.293215; 1.293061; 1.292970; 1.292852; 1.292747; 1.292740; (); (); (); (); (); (); (); (); (); (); (); (); 
6690.2; 11:18:35; (); (); (); (); (); (); 1.310601; 1.310082; 1.309651; 1.309119; 1.308583; 1.308032; 1.307577; 1.307465; 1.306984; 1.306082; 1.305198; 1.304085; 1.302815; 1.301610; 1.300682; 1.300297; 1.300068; 1.299950; 1.299909; 1.299906; 1.300067; 1.300145; 1.299982; 1.299830; 1.299889; 1.299750; 1.299477; 1.299260; 1.298975; 1.298370; 1.297298; 1.296237; 1.294938; 1.293476; 1.292305; 1.291071; 1.289631; 1.288422; 1.287509; 1.286510; 1.285557; 1.284451; 1.283388; 1.282673; 1.282053; 1.281556; 1.281125; 1.281047; 1.281061; 1.280971; 1.280910; 1.280989; 1.281024; 1.281033; 1.281201; 1.281517; 1.282106; 1.282875; 1.283625; 1.284302; 1.285182; 1.286057; 1.286790; 1.287413; 1.288214; 1.289330; 1.290525; 1.291694; 1.293037; 1.294755; 1.296433; 1.298105; 1.299972; 1.301453; 1.302947; 1.304573; 1.305879; 1.307350; 1.309163; 1.310707; 1.312045; 1.313458; 1.314852; 1.315997; 1.316755; 1.317198; 1.317464; 1.317586; 1.317808; 1.317994; 1.318172; 1.318400; 1.318351; 1.318101; 1.317724; 1.317093; 1.316235; 1.315397; 1.314360; 1.313169; 1.312362; 1.311600; 1.310661; 1.309714; 1.308541; 1.307420; 1.306217; 1.305002; 1.304044; 1.303259; 1.302526; 1.301986; 1.301495; 1.301084; 1.300826; 1.300583; 1.300392; 1.300157; 1.299825; 1.299680; 1.299648; 1.299714; (); (); (); (); (); (); (); (); (); (); (); (); 
6691.4; 11:18:44; (); (); (); (); (); (); 1.290155; 1.289528; 1.287984; 1.286915; 1.286258; 1.285785; 1.285503; 1.285260; 1.284829; 1.284459; 1.284091; 1.283750; 1.283491; 1.283369; 1.283382; 1.283617; 1.284436; 1.286099; 1.287747; 1.289020; 1.290182; 1.291509; 1.292626; 1.293596; 1.294639; 1.295546; 1.296447; 1.297438; 1.298276; 1.298908; 1.299268; 1.299461; 1.299646; 1.300033; 1.300478; 1.300971; 1.301418; 1.301831; 1.302347; 1.302969; 1.303671; 1.304359; 1.304997; 1.305477; 1.305938; 1.306403; 1.306918; 1.307261; 1.307337; 1.307332; 1.307224; 1.307118; 1.306971; 1.306803; 1.306486; 1.305849; 1.305194; 1.304558; 1.304156; 1.303818; 1.303549; 1.303130; 1.302541; 1.301906; 1.301293; 1.300390; 1.299435; 1.298791; 1.298306; 1.297848; 1.297480; 1.296998; 1.296311; 1.295277; 1.293978; 1.292635; 1.291493; 1.290431; 1.289283; 1.288322; 1.287397; 1.286197; 1.284980; 1.283569; 1.281989; 1.280694; 1.279588; 1.278764; 1.278186; 1.277693; 1.277334; 1.277122; 1.277002; 1.277051; 1.277193; 1.277582; 1.278236; 1.279103; 1.280045; 1.281132; 1.282219; 1.282949; 1.283804; 1.284869; 1.332814; 1.498501; 1.688303; 1.878430; 2.044873; 2.211390; 2.401795; 2.568368; 2.734974; 2.925326; 3.091943; 3.250296; 3.409251; 3.566592; 3.750464; 3.899317; 3.901251; 3.902782; (); (); (); (); (); (); (); (); (); (); (); (); 
6692.6; 11:18:53; (); (); (); (); (); 3.778318; 3.777629; 3.777454; 3.777839; 3.778257; 3.778293; 3.777976; 3.777397; 3.776706; 3.776035; 3.775417; 3.775198; 3.775336; 3.776039; 3.777126; 3.778490; 3.779097; 3.778915; 3.778044; 3.776983; 3.776082; 3.775393; 3.775120; 3.774776; 3.774070; 3.772821; 3.771076; 3.769014; 3.766422; 3.763560; 3.760317; 3.758087; 3.756644; 3.755626; 3.755103; 3.754828; 3.754701; 3.754481; 3.754336; 3.754505; 3.754808; 3.755274; 3.755830; 3.756768; 3.757995; 3.758842; 3.759322; 3.759419; 3.759170; 3.758695; 3.757965; 3.756785; 3.755200; 3.753785; 3.752214; 3.750135; 3.747996; 3.746196; 3.744163; 3.741558; 3.739054; 3.736257; 3.732910; 3.729838; 3.726604; 3.723322; 3.720072; 3.716017; 3.712559; 3.709769; 3.707217; 3.704648; 3.701802; 3.699552; 3.697656; 3.696172; 3.695239; 3.694566; 3.694146; 3.694062; 3.694593; 3.695757; 3.697342; 3.698817; 3.700127; 3.701948; 3.704606; 3.707473; 3.709630; 3.711746; 3.714618; 3.717897; 3.721987; 3.726092; 3.730477; 3.735409; 3.739734; 3.744828; 3.751871; 3.758694; 3.766093; 3.773393; 3.779977; 3.787075; 3.794620; 3.803290; 3.811850; 3.821543; 3.832605; 3.843322; 3.853693; 3.865022; 3.875213; 3.884185; 3.891528; 3.898255; 3.904020; 3.909197; 3.913662; 3.919035; 3.925807; 3.933464; 3.936567; (); (); (); (); (); (); (); (); (); (); (); (); 
6693.8; 11:19:02; (); (); (); (); (); 3.785879; 3.785613; 3.782235; 3.778945; 3.776494; 3.774570; 3.773440; 3.772601; 3.771831; 3.770800; 3.770139; 3.769585; 3.769105; 3.768606; 3.768261; 3.767995; 3.767963; 3.769648; 3.772068; 3.774529; 3.776432; 3.778096; 3.780013; 3.781536; 3.782402; 3.782642; 3.782972; 3.783430; 3.783873; 3.784164; 3.784611; 3.785115; 3.785764; 3.786560; 3.787281; 3.787788; 3.787901; 3.787620; 3.787431; 3.787192; 3.786915; 3.786424; 3.785318; 3.783980; 3.782583; 3.781043; 3.779100; 3.777077; 3.775392; 3.774168; 3.772970; 3.771844; 3.770950; 3.770100; 3.769566; 3.769548; 3.769458; 3.769688; 3.770656; 3.772122; 3.773968; 3.775980; 3.777796; 3.778823; 3.779507; 3.780524; 3.782337; 3.784648; 3.786645; 3.788274; 3.789626; 3.790924; 3.791773; 3.791855; 3.791750; 3.791394; 3.790422; 3.789448; 3.788835; 3.788358; 3.787697; 3.786449; 3.784565; 3.782434; 3.780556; 3.779209; 3.778524; 3.778339; 3.778374; 3.778132; 3.777856; 3.778351; 3.779259; 3.779784; 3.779851; 3.779598; 3.779466; 3.779997; 3.780754; 3.781776; 3.782686; 3.783013; 3.783272; 3.783785; 3.784576; 3.785596; 3.786204; 3.786886; 3.788354; 3.790540; 3.793032; 3.795914; 3.798605; 3.801651; 3.805321; 3.808385; 3.810364; 3.811831; 3.813264; 3.814812; 3.816805; 3.819562; 3.822575; (); (); (); (); (); (); (); (); (); (); (); (); 
6695.0; 11:19:11; (); (); (); (); (); 3.785879; 3.820042; 3.821117; 3.821766; 3.822258; 3.822555; 3.822561; 3.822141; 3.822358; 3.822250; 3.821432; 3.819941; 3.817904; 3.816059; 3.814432; 3.812592; 3.810740; 3.808621; 3.805760; 3.802624; 3.799784; 3.797125; 3.795145; 3.793329; 3.791646; 3.790686; 3.789903; 3.788956; 3.787930; 3.786340; 3.784212; 3.782551; 3.781886; 3.782051; 3.782416; 3.782891; 3.783131; 3.782855; 3.782425; 3.782059; 3.781723; 3.781674; 3.782068; 3.782739; 3.783673; 3.784850; 3.785722; 3.785732; 3.785241; 3.784844; 3.784716; 3.784848; 3.784995; 3.784798; 3.784540; 3.784157; 3.783251; 3.782175; 3.781188; 3.780136; 3.779197; 3.778563; 3.778639; 3.779078; 3.779131; 3.778778; 3.778424; 3.778723; 3.779789; 3.781605; 3.784439; 3.787265; 3.789924; 3.792271; 3.794150; 3.795768; 3.797309; 3.798674; 3.799767; 3.801353; 3.803437; 3.805178; 3.806447; 3.806828; 3.805653; 3.803741; 3.801936; 3.800159; 3.798888; 3.798233; 3.797607; 3.796742; 3.795526; 3.794254; 3.792999; 3.791689; 3.790763; 3.790607; 3.791305; 3.793134; 3.795280; 3.797630; 3.800241; 3.802631; 3.804759; 3.807041; 3.809934; 3.813759; 3.817737; 3.820961; 3.825073; 3.828777; 3.831493; 3.833854; 3.835944; 3.838126; 3.839698; 3.841043; 3.842525; 3.844273; 3.845789; 3.847388; 3.848526; (); (); (); (); (); (); (); (); (); (); (); (); 
6696.2; 11:19:20; (); (); (); (); (); (); 3.781822; 3.781633; 3.781317; 3.781149; 3.780951; 3.780642; 3.780388; 3.780261; 3.780213; 3.780403; 3.780886; 3.781322; 3.781526; 3.781733; 3.782088; 3.782556; 3.783012; 3.783373; 3.783708; 3.784334; 3.785398; 3.786472; 3.787389; 3.788019; 3.788111; 3.787621; 3.787169; 3.787132; 3.787111; 3.786896; 3.786727; 3.786853; 3.787070; 3.787096; 3.786714; 3.785815; 3.784474; 3.783318; 3.782463; 3.781793; 3.781301; 3.780580; 3.779458; 3.778306; 3.776808; 3.775013; 3.773321; 3.771650; 3.769909; 3.768430; 3.767041; 3.765741; 3.764492; 3.762691; 3.760783; 3.759342; 3.758221; 3.757166; 3.756020; 3.755241; 3.754568; 3.753893; 3.753023; 3.751903; 3.751113; 3.750716; 3.750521; 3.750313; 3.750511; 3.751135; 3.752137; 3.753068; 3.754338; 3.756354; 3.758208; 3.760027; 3.761995; 3.764773; 3.768210; 3.770938; 3.773409; 3.776350; 3.780032; 3.783609; 3.786281; 3.788584; 3.790837; 3.792463; 3.793431; 3.794384; 3.795515; 3.796199; 3.796586; 3.796947; 3.797122; 3.796969; 3.796738; 3.796360; 3.795840; 3.795183; 3.794423; 3.793758; 3.793254; 3.792952; 3.792720; 3.792725; 3.793066; 3.793621; 3.794234; 3.794713; 3.795170; 3.795353; 3.795354; 3.795436; 3.795966; 3.796713; 3.797204; 3.797813; 3.798475; 3.799129; 3.799485; 3.799390; (); (); (); (); (); (); (); (); (); (); (); (); 
6697.4; 11:19:29; (); (); (); (); (); (); 3.770354; 3.772295; 3.773912; 3.775143; 3.776185; 3.777108; 3.777796; 3.779411; 3.781064; 3.782635; 3.783914; 3.784788; 3.785753; 3.786947; 3.788152; 3.789305; 3.790550; 3.791710; 3.792891; 3.794437; 3.795829; 3.797131; 3.798607; 3.799959; 3.800857; 3.801337; 3.801713; 3.802135; 3.802328; 3.802464; 3.802400; 3.802057; 3.801339; 3.800884; 3.800630; 3.800331; 3.800247; 3.800401; 3.800836; 3.801657; 3.802857; 3.804118; 3.804908; 3.805701; 3.806665; 3.807729; 3.808952; 3.810044; 3.810659; 3.811153; 3.811537; 3.811737; 3.811784; 3.811447; 3.810642; 3.809823; 3.808980; 3.808453; 3.807879; 3.806970; 3.805978; 3.805006; 3.804161; 3.803328; 3.802416; 3.801303; 3.800485; 3.800160; 3.800639; 3.801627; 3.802701; 3.803968; 3.805387; 3.806725; 3.808173; 3.809826; 3.811233; 3.812751; 3.814679; 3.816738; 3.818712; 3.820490; 3.821978; 3.822779; 3.823341; 3.823732; 3.823860; 3.823622; 3.823218; 3.822847; 3.822150; 3.821186; 3.819893; 3.818591; 3.817463; 3.816168; 3.814962; 3.813706; 3.812445; 3.811068; 3.809391; 3.807802; 3.806039; 3.804409; 3.803319; 3.803125; 3.803314; 3.802934; 3.802492; 3.802018; 3.801576; 3.801069; 3.800639; 3.800431; 3.800317; 3.800354; 3.800612; 3.801037; 3.801499; 3.801808; 3.801285; 3.800186; (); (); (); (); (); (); (); (); (); (); (); (); 
6698.6; 11:19:38; (); (); (); (); (); (); 3.738889; 3.741640; 3.745265; 3.748205; 3.750154; 3.751493; 3.752653; 3.753733; 3.755496; 3.757650; 3.759985; 3.762071; 3.764167; 3.766514; 3.768763; 3.770437; 3.770890; 3.770327; 3.770245; 3.770803; 3.771726; 3.772924; 3.774523; 3.776154; 3.777877; 3.779635; 3.781167; 3.782687; 3.785077; 3.788021; 3.790759; 3.793227; 3.795315; 3.797880; 3.800474; 3.802518; 3.804364; 3.805892; 3.806899; 3.807831; 3.809214; 3.810589; 3.811616; 3.812252; 3.812700; 3.813138; 3.813356; 3.813552; 3.813607; 3.813580; 3.813376; 3.812943; 3.812717; 3.812632; 3.812366; 3.811711; 3.811072; 3.810367; 3.809883; 3.809541; 3.809249; 3.809183; 3.808948; 3.808361; 3.807820; 3.807823; 3.808432; 3.809181; 3.809974; 3.810855; 3.811463; 3.811678; 3.811831; 3.811798; 3.811225; 3.810132; 3.808882; 3.807690; 3.806652; 3.805862; 3.804309; 3.802186; 3.799867; 3.797563; 3.795449; 3.793681; 3.792734; 3.792031; 3.791741; 3.792365; 3.794007; 3.795880; 3.797888; 3.800506; 3.803324; 3.806199; 3.809784; 3.814150; 3.818801; 3.822810; 3.826724; 3.831119; 3.834713; 3.837603; 3.840089; 3.841700; 3.842967; 3.843879; 3.844011; 3.843413; 3.842656; 3.841837; 3.840741; 3.838977; 3.837393; 3.835716; 3.834128; 3.832671; 3.831456; 3.830108; 3.828382; 3.826462; (); (); (); (); (); (); (); (); (); (); (); (); 
