Roll Number; 0
Recipe Name; FP 4576_257 GSM
Start Time; 2017-12-06; 09:13:02
File Name; D:\Mahlo\TR\171206091302FP 4576_257 GSM0_THICKNESS2.txt

340.4; 09:13:16; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.036527; 0.035733; 0.034717; 0.057034; 0.097162; 0.123505; 0.149731; 0.178955; 0.211123; 0.240712; 0.266597; 0.295991; 0.324879; 0.332198; 0.325657; 0.325787; 0.326493; 0.325768; 0.323631; 0.323305; 0.322926; 0.321807; 0.324018; 0.325068; 0.324939; 0.323921; 0.324409; 0.325185; 0.326499; 0.326379; 0.329150; 0.331466; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
343.5; 09:13:26; (); (); 0.050686; 0.051662; 0.052569; 0.059256; 0.084107; 0.108118; 0.135179; 0.162321; 0.188035; 0.214122; 0.239791; 0.265091; 0.288358; 0.306639; 0.306448; 0.302433; 0.297439; 0.293901; 0.291644; 0.289488; 0.288230; 0.287402; 0.288415; 0.290674; 0.291199; 0.294828; 0.299394; 0.303356; 0.305466; 0.305881; 0.306655; 0.307798; 0.310451; 0.311581; 0.312217; 0.311562; 0.308963; 0.307217; 0.309695; 0.312369; 0.314255; 0.315500; 0.315109; 0.315421; 0.318349; 0.320498; 0.324286; 0.325868; 0.325826; 0.325463; 0.324809; 0.324406; 0.324142; 0.323396; 0.322155; 0.320747; 0.319158; 0.317107; 0.316223; 0.316019; 0.316122; 0.316064; 0.316593; 0.317588; 0.319514; 0.321375; 0.323403; 0.325763; 0.326324; 0.325155; 0.327877; 0.330746; 0.330581; 0.329743; 0.328393; 0.328582; 0.329255; 0.326431; 0.324557; 0.323609; 0.319932; 0.317130; 0.316036; 0.315641; 0.314990; 0.313116; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
345.8; 09:13:32; (); (); 0.039811; 0.041253; 0.042359; 0.044166; 0.046206; 0.047973; 0.049278; 0.062397; 0.084408; 0.104724; 0.125368; 0.147422; 0.164865; 0.180129; 0.196507; 0.212112; 0.229693; 0.247649; 0.266241; 0.282483; 0.298606; 0.315717; 0.316984; 0.314370; 0.311193; 0.308280; 0.308742; 0.311815; 0.314392; 0.316388; 0.316456; 0.316248; 0.317121; 0.316400; 0.316848; 0.317533; 0.318325; 0.320773; 0.323187; 0.326200; 0.326688; 0.323754; 0.319878; 0.318803; 0.318730; 0.319198; 0.320958; 0.323211; 0.323905; 0.322252; 0.320184; 0.318944; 0.318132; 0.317805; 0.315386; 0.315044; 0.316122; 0.318210; 0.319848; 0.321265; 0.321932; 0.320544; 0.318818; 0.319454; 0.322332; 0.326323; 0.330094; 0.333068; 0.468227; 1.135093; 1.808640; 2.027911; 2.150951; 2.291823; 2.483748; 2.748614; 3.140153; 3.482395; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
347.2; 09:13:37; (); (); (); (); (); (); (); (); (); (); (); 0.104724; 0.318034; 0.318964; 0.322134; 0.323957; 0.324058; 0.325614; 0.326396; 0.329127; 0.331106; 0.331799; 0.331861; 0.328575; 0.325979; 0.324299; 0.324860; 0.326435; 0.325858; 0.324480; 0.324354; 0.324470; 0.322500; 0.321326; 0.324251; 0.325361; 0.324219; 0.322109; 0.322574; 0.323573; 0.324003; 0.323263; 0.322809; 0.324272; 0.323295; 0.322184; 0.322715; 0.324645; 0.326490; 0.324064; 0.324116; 0.326843; 0.329159; 0.330481; 0.329503; 0.327996; 0.327828; 0.327037; 0.324604; 0.323702; 0.322800; 0.321760; 0.319909; 0.318568; 0.318568; 0.304088; 0.285241; 0.267537; 0.248691; 0.230786; 0.213174; 0.198418; 0.186839; 0.177477; 0.167493; 0.155834; 0.138862; 0.120562; 0.094096; 0.069609; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
348.4; 09:13:42; (); (); (); (); (); (); (); (); (); (); (); (); 0.317067; 0.317099; 0.316753; 0.316597; 0.317141; 0.318672; 0.317815; 0.318162; 0.319653; 0.320002; 0.320846; 0.319365; 0.318777; 0.317741; 0.316679; 0.316280; 0.316504; 0.317199; 0.316905; 0.315684; 0.315669; 0.317123; 0.317749; 0.318955; 0.320485; 0.321051; 0.321491; 0.323177; 0.323633; 0.322734; 0.322318; 0.322831; 0.323885; 0.324861; 0.325589; 0.325918; 0.325337; 0.324492; 0.324258; 0.323674; 0.322653; 0.321229; 0.318918; 0.316651; 0.316365; 0.316447; 0.315196; 0.313755; 0.315417; 0.315308; 0.314036; 0.314079; 0.315711; 0.316101; 0.319248; 0.323789; 0.327385; 0.331414; 0.335251; 0.337165; 0.338831; 0.341026; 0.342302; 0.341998; 0.344142; 0.349026; 0.351125; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
349.6; 09:13:48; (); (); (); (); (); (); (); (); (); (); (); 0.315571; 0.316879; 0.317283; 0.317388; 0.317615; 0.318579; 0.318888; 0.320628; 0.322529; 0.323965; 0.322311; 0.321283; 0.321366; 0.320777; 0.319877; 0.319188; 0.319888; 0.320565; 0.320494; 0.320414; 0.319027; 0.317402; 0.315744; 0.314861; 0.315381; 0.317296; 0.318210; 0.319010; 0.320187; 0.321303; 0.321195; 0.319821; 0.319814; 0.320770; 0.321056; 0.321834; 0.322999; 0.323301; 0.323053; 0.323078; 0.322309; 0.322665; 0.323136; 0.322592; 0.321290; 0.320926; 0.321611; 0.320184; 0.318808; 0.318486; 0.318154; 0.318494; 0.320651; 0.322303; 0.324151; 0.326790; 0.327229; 0.327217; 0.328867; 0.332828; 0.335682; 0.336691; 0.339140; 0.341198; 0.343263; 0.345923; 0.348759; 0.348214; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
350.9; 09:13:53; (); (); (); (); (); (); (); (); (); (); (); 0.315590; 0.314031; 0.312868; 0.313993; 0.314492; 0.314747; 0.314919; 0.313534; 0.314363; 0.315392; 0.314420; 0.313484; 0.313328; 0.313264; 0.312436; 0.311448; 0.311371; 0.312926; 0.313589; 0.314137; 0.313659; 0.313024; 0.312469; 0.312970; 0.314451; 0.317095; 0.317957; 0.318653; 0.321514; 0.324505; 0.327324; 0.327572; 0.326433; 0.325093; 0.324703; 0.325509; 0.327317; 0.328742; 0.328472; 0.326733; 0.323340; 0.321109; 0.319845; 0.318635; 0.318018; 0.316792; 0.316399; 0.316248; 0.316740; 0.317761; 0.318148; 0.318503; 0.318668; 0.318894; 0.319468; 0.322313; 0.326398; 0.329641; 0.332337; 0.334115; 0.335910; 0.338270; 0.340132; 0.341014; 0.341759; 0.343084; 0.346061; 0.347479; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
352.1; 09:13:58; (); (); (); (); (); (); (); (); (); (); (); 0.314448; 0.313053; 0.311376; 0.311197; 0.311734; 0.312462; 0.312507; 0.312394; 0.313871; 0.312807; 0.311406; 0.311558; 0.309904; 0.310175; 0.310265; 0.310491; 0.311415; 0.311483; 0.311317; 0.310877; 0.310130; 0.310851; 0.311129; 0.311854; 0.314902; 0.316894; 0.317806; 0.317573; 0.318397; 0.319293; 0.319388; 0.319447; 0.322223; 0.322816; 0.323834; 0.324603; 0.324805; 0.325908; 0.325249; 0.323771; 0.322621; 0.322022; 0.321073; 0.318989; 0.316631; 0.315902; 0.315662; 0.314941; 0.314136; 0.313646; 0.313971; 0.313804; 0.312563; 0.313058; 0.315699; 0.319113; 0.323310; 0.327525; 0.330714; 0.331754; 0.325180; 0.325976; 0.325957; 0.327438; 0.327907; 0.327740; 0.329512; 0.332115; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
353.3; 09:14:04; (); (); (); (); (); (); (); (); (); (); (); 0.307827; 0.307481; 0.306542; 0.306101; 0.306147; 0.306745; 0.307551; 0.306333; 0.305765; 0.306153; 0.306679; 0.307251; 0.309135; 0.308244; 0.308134; 0.308916; 0.310032; 0.310740; 0.311895; 0.312233; 0.311585; 0.311059; 0.311492; 0.313746; 0.316581; 0.319693; 0.321159; 0.320358; 0.321734; 0.322095; 0.322379; 0.323145; 0.324435; 0.324682; 0.324890; 0.325826; 0.327313; 0.328461; 0.327232; 0.325649; 0.321326; 0.318505; 0.317822; 0.318341; 0.318294; 0.317432; 0.316155; 0.315727; 0.317003; 0.317060; 0.317051; 0.316665; 0.316277; 0.316309; 0.316873; 0.320821; 0.325007; 0.328445; 0.330873; 0.330946; 0.331392; 0.332227; 0.332261; 0.332120; 0.333909; 0.335239; 0.338936; 0.341453; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
354.5; 09:14:09; (); (); (); (); (); (); (); (); (); (); (); 0.307390; 0.308080; 0.308871; 0.310262; 0.311312; 0.311876; 0.312103; 0.313767; 0.313733; 0.313156; 0.312945; 0.313434; 0.312296; 0.311108; 0.311812; 0.313248; 0.313842; 0.313671; 0.312452; 0.310578; 0.309228; 0.308883; 0.307520; 0.311271; 0.315565; 0.319323; 0.320894; 0.321682; 0.323283; 0.323502; 0.323504; 0.324133; 0.325456; 0.325827; 0.327234; 0.328288; 0.328464; 0.328185; 0.326104; 0.322745; 0.319879; 0.319879; 0.320705; 0.319557; 0.318305; 0.316191; 0.314549; 0.314724; 0.314934; 0.315390; 0.315983; 0.316603; 0.316396; 0.317249; 0.319669; 0.322040; 0.324380; 0.325744; 0.326670; 0.326998; 0.327241; 0.328370; 0.328227; 0.329391; 0.330139; 0.330125; 0.332618; 0.335970; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
