Roll Number; 0
Recipe Name; FP 4516_269 GSM
Start Time; 2017-10-20; 12:13:17
File Name; D:\Mahlo\TR\171020121317FP 4516_269 GSM0_XMF2.txt

603.6; 12:13:29; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.866941; 1.865714; 1.862798; 1.860680; 1.858467; 1.856632; 1.855375; 1.854628; 1.853419; 1.852068; 1.851008; 1.850260; 1.849910; 1.849640; 1.849360; 1.849146; 1.849189; 1.850183; 1.850638; 1.851158; 1.851511; 1.850908; 1.849350; 1.846848; 1.844389; 1.842068; 1.840012; 1.838755; 1.837998; 1.837666; 1.837278; 1.836380; 1.835371; 1.833732; 1.831242; 1.829152; 1.827130; 1.825018; 1.822885; 1.820247; 1.817464; 1.814068; 1.809908; 1.806424; 1.802821; 1.799643; 1.797639; 1.795298; 1.792441; 1.789434; 1.786770; 1.784661; 1.783350; 1.783293; 1.784281; 1.786221; 1.788922; 1.791244; 1.793064; 1.795196; 1.797747; 1.800304; 1.803655; 1.808435; 1.813313; 1.818616; 1.824209; 1.828565; 1.831070; 1.832430; 1.832935; 1.832856; 1.832762; 1.832819; 1.832669; 1.832162; 1.830868; 1.828712; 1.825772; 1.821914; 1.817623; 1.813690; 1.810093; 1.807103; 1.804456; 1.801367; 1.798360; 1.794770; 1.790065; 1.786893; 1.782949; 1.779067; 1.776084; 1.773210; 1.770899; 1.769178; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
605.6; 12:13:38; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.805068; 1.812322; 1.816726; 1.819067; 1.820601; 1.821117; 1.821155; 1.828963; 1.838650; 1.839781; 1.838861; 1.837510; 1.837455; 1.838564; 1.839662; 1.840196; 1.841720; 1.843993; 1.846614; 1.849311; 1.851866; 1.854835; 1.858478; 1.861503; 1.863744; 1.865398; 1.866145; 1.865795; 1.864395; 1.861143; 1.856434; 1.850573; 1.844569; 1.838134; 1.830918; 1.824809; 1.819659; 1.812979; 1.806178; 1.801816; 1.799021; 1.796509; 1.794519; 1.793715; 1.793596; 1.793840; 1.794217; 1.794665; 1.794987; 1.795749; 1.797507; 1.799747; 1.802148; 1.804577; 1.806554; 1.808099; 1.809696; 1.811210; 1.812362; 1.812950; 1.813019; 1.812843; 1.812814; 1.813168; 1.813213; 1.812977; 1.813041; 1.813987; 1.815428; 1.817520; 1.820739; 1.824027; 1.827041; 1.829901; 1.832890; 1.836962; 1.841452; 1.845649; 1.849415; 1.851885; 1.853599; 1.853942; 1.852815; 1.850583; 1.847970; 1.844603; 1.840946; 1.837659; 1.834668; 1.831390; 1.827149; 1.823100; 1.819622; 1.815693; 1.811818; 1.809108; 1.806691; 1.805073; 1.803121; 1.800969; 1.798209; 1.795926; 1.793361; 1.790373; 1.787335; 1.784845; 1.782838; 1.781409; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
607.1; 12:13:47; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.788190; 1.791826; 1.794284; 1.797815; 1.801843; 1.805179; 1.808897; 1.814219; 1.828989; 1.838841; 1.840388; 1.840141; 1.840533; 1.841123; 1.841955; 1.843188; 1.844814; 1.846968; 1.848307; 1.849404; 1.850434; 1.851599; 1.853135; 1.854958; 1.856712; 1.857926; 1.858534; 1.859523; 1.860540; 1.861100; 1.860984; 1.860880; 1.860979; 1.860573; 1.858810; 1.855936; 1.852274; 1.848989; 1.846511; 1.844155; 1.842968; 1.842788; 1.842605; 1.842108; 1.841271; 1.839806; 1.837846; 1.835811; 1.833878; 1.831857; 1.829812; 1.828162; 1.826207; 1.823535; 1.820759; 1.818341; 1.815712; 1.813515; 1.811919; 1.809740; 1.807313; 1.804489; 1.801352; 1.798271; 1.795273; 1.793161; 1.792282; 1.792495; 1.793004; 1.793445; 1.793790; 1.794402; 1.795224; 1.795745; 1.797097; 1.800798; 1.805978; 1.811021; 1.816056; 1.821147; 1.824888; 1.827116; 1.828600; 1.829821; 1.831389; 1.832961; 1.834157; 1.835148; 1.835522; 1.835071; 1.833146; 1.830388; 1.827493; 1.823896; 1.820572; 1.818392; 1.815950; 1.812821; 1.809518; 1.804857; 1.799146; 1.792580; 1.786528; 1.780508; 1.774603; 1.769571; 1.763066; 1.756075; 1.750719; 1.745317; 1.740140; 1.736242; 1.735797; 1.736835; 1.734375; 1.731941; 1.729707; 1.728013; 1.726880; 1.726703; (); (); (); 
608.5; 12:13:56; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.794169; 1.794703; 1.797969; 1.798128; 1.798976; 1.801259; 1.803008; 1.811050; 1.814533; 1.814775; 1.815595; 1.817046; 1.820145; 1.824000; 1.828159; 1.833500; 1.838310; 1.841788; 1.848017; 1.852461; 1.854917; 1.857349; 1.860010; 1.862419; 1.863730; 1.864615; 1.864758; 1.863700; 1.861583; 1.858323; 1.854034; 1.848905; 1.842097; 1.834764; 1.827655; 1.821700; 1.815771; 1.809211; 1.804008; 1.799887; 1.796944; 1.794913; 1.793614; 1.793157; 1.793144; 1.793492; 1.793871; 1.794223; 1.794745; 1.795791; 1.797676; 1.799967; 1.802542; 1.805015; 1.807295; 1.808843; 1.809750; 1.810851; 1.811923; 1.812568; 1.812809; 1.812813; 1.812859; 1.812875; 1.812775; 1.812435; 1.812477; 1.813432; 1.815196; 1.817492; 1.820863; 1.824716; 1.828215; 1.830863; 1.833462; 1.837839; 1.843454; 1.848800; 1.852618; 1.855093; 1.857149; 1.858170; 1.857413; 1.855028; 1.852045; 1.848704; 1.845198; 1.841980; 1.838762; 1.835042; 1.829682; 1.823298; 1.816884; 1.811564; 1.807660; 1.803527; 1.799657; 1.796421; 1.792308; 1.788177; 1.783404; 1.778564; 1.774026; 1.769773; 1.766396; 1.764423; 1.762379; 1.759428; 1.757039; 1.754734; 1.752603; 1.753997; 1.755893; 1.755013; 1.754783; 1.754970; 1.755196; 1.755436; 1.755613; 1.755618; (); (); (); 
610.0; 12:14:04; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.771141; 1.772243; 1.772006; 1.771385; 1.770642; 1.769186; 1.767558; 1.768532; 1.773114; 1.770410; 1.768831; 1.767651; 1.766043; 1.763528; 1.760812; 1.757922; 1.755410; 1.753709; 1.752966; 1.754241; 1.757495; 1.762488; 1.769150; 1.775834; 1.780955; 1.784986; 1.788587; 1.791127; 1.792633; 1.793200; 1.793191; 1.793165; 1.793206; 1.792267; 1.789535; 1.784595; 1.779239; 1.773598; 1.767630; 1.763708; 1.761732; 1.761506; 1.762885; 1.765504; 1.769264; 1.774458; 1.779229; 1.782563; 1.785415; 1.787775; 1.789388; 1.789329; 1.787798; 1.784418; 1.779362; 1.773868; 1.767530; 1.759714; 1.751991; 1.745779; 1.740508; 1.735971; 1.733361; 1.731981; 1.731470; 1.732320; 1.734946; 1.739115; 1.744425; 1.751187; 1.758447; 1.765183; 1.771958; 1.778700; 1.783175; 1.786370; 1.788994; 1.790347; 1.791088; 1.791415; 1.790793; 1.789464; 1.786997; 1.783735; 1.780816; 1.777800; 1.774492; 1.771002; 1.767425; 1.764289; 1.761268; 1.758856; 1.756663; 1.753871; 1.750096; 1.744904; 1.739695; 1.735496; 1.731825; 1.727784; 1.723439; 1.719248; 1.714943; 1.710778; 1.707445; 1.704713; 1.702219; 1.699425; 1.697616; 1.697190; 1.697887; 1.700664; 1.703146; 1.701300; 1.701221; 1.701275; 1.702054; 1.703272; 1.704499; 1.705148; (); (); (); 
611.5; 12:14:13; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.724920; 1.724691; 1.723476; 1.721867; 1.720464; 1.719752; 1.719705; 1.724434; 1.731112; 1.732832; 1.736222; 1.739803; 1.742999; 1.746470; 1.749419; 1.752243; 1.755432; 1.758765; 1.761393; 1.762968; 1.763591; 1.763705; 1.763654; 1.762739; 1.760794; 1.757851; 1.753775; 1.749583; 1.744574; 1.738185; 1.732828; 1.728298; 1.723489; 1.719469; 1.716360; 1.714029; 1.711936; 1.709450; 1.706478; 1.703430; 1.700417; 1.698223; 1.697335; 1.697475; 1.699504; 1.702361; 1.706208; 1.711187; 1.716742; 1.723754; 1.730158; 1.737097; 1.745667; 1.753283; 1.760415; 1.767531; 1.773846; 1.779359; 1.783883; 1.788516; 1.791978; 1.794323; 1.796109; 1.797276; 1.797754; 1.797563; 1.796634; 1.794457; 1.791090; 1.786861; 1.782756; 1.778212; 1.773298; 1.769119; 1.766178; 1.764430; 1.762519; 1.759716; 1.756320; 1.753006; 1.749225; 1.744632; 1.740869; 1.738640; 1.737292; 1.736444; 1.735945; 1.735582; 1.734331; 1.732181; 1.729245; 1.725558; 1.722635; 1.720457; 1.718709; 1.717606; 1.716481; 1.713951; 1.710944; 1.707236; 1.703196; 1.698818; 1.695173; 1.691668; 1.687996; 1.686340; 1.685667; 1.684398; 1.680971; 1.676175; 1.671940; 1.667677; 1.667753; 1.662826; 1.661403; 1.661340; 1.661505; 1.661602; 1.661640; 1.661419; 1.658949; (); (); (); 
613.0; 12:14:22; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.795447; 1.793086; 1.788323; 1.781735; 1.775361; 1.771152; 1.768356; 1.766218; 1.770834; 1.771110; 1.766196; 1.761193; 1.756977; 1.753479; 1.750846; 1.749770; 1.750204; 1.751783; 1.754477; 1.757822; 1.760740; 1.762651; 1.763612; 1.763354; 1.762531; 1.761787; 1.760753; 1.759204; 1.756951; 1.754470; 1.751873; 1.749201; 1.747082; 1.745447; 1.743437; 1.740540; 1.737869; 1.735708; 1.734224; 1.733306; 1.732800; 1.733229; 1.734510; 1.735984; 1.737549; 1.738670; 1.738465; 1.736902; 1.735221; 1.733959; 1.733157; 1.732878; 1.733274; 1.733945; 1.734581; 1.735302; 1.736245; 1.738294; 1.741273; 1.745712; 1.751603; 1.757982; 1.765985; 1.773587; 1.779366; 1.783695; 1.787769; 1.791186; 1.793644; 1.794886; 1.794724; 1.792089; 1.787237; 1.780799; 1.773152; 1.766794; 1.761171; 1.755978; 1.752163; 1.749200; 1.746017; 1.742717; 1.740550; 1.739280; 1.739090; 1.739788; 1.741403; 1.744510; 1.747814; 1.750559; 1.752168; 1.751971; 1.749974; 1.746525; 1.743293; 1.740957; 1.738474; 1.734911; 1.731510; 1.728213; 1.725444; 1.723021; 1.719979; 1.716373; 1.712337; 1.709018; 1.706428; 1.704961; 1.704638; 1.705105; 1.706388; 1.709410; 1.715418; 1.717090; 1.715821; 1.715654; 1.715000; 1.714639; 1.715001; 1.717082; 1.719998; (); (); (); 
614.4; 12:14:31; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.813598; 1.815011; 1.814120; 1.812173; 1.810334; 1.808869; 1.806941; 1.808782; 1.805561; 1.802199; 1.801780; 1.801916; 1.801824; 1.801094; 1.800344; 1.799976; 1.799997; 1.800777; 1.801972; 1.802774; 1.802376; 1.800209; 1.797239; 1.793476; 1.788939; 1.783567; 1.777784; 1.771368; 1.764598; 1.759110; 1.753918; 1.749292; 1.745494; 1.741149; 1.737119; 1.735088; 1.735456; 1.737931; 1.741519; 1.745583; 1.751118; 1.757811; 1.764726; 1.771988; 1.779791; 1.786616; 1.791996; 1.797297; 1.801732; 1.804434; 1.806646; 1.808843; 1.809875; 1.809647; 1.808891; 1.807780; 1.806809; 1.805864; 1.804287; 1.802620; 1.800457; 1.798711; 1.798374; 1.799573; 1.802138; 1.804721; 1.807361; 1.810622; 1.813052; 1.814803; 1.815702; 1.815081; 1.812396; 1.808763; 1.804639; 1.800255; 1.795167; 1.790385; 1.785754; 1.779231; 1.773016; 1.767474; 1.762299; 1.758250; 1.755346; 1.752894; 1.751530; 1.751601; 1.752722; 1.754030; 1.754461; 1.754143; 1.753868; 1.754519; 1.756320; 1.758468; 1.759792; 1.760477; 1.760672; 1.760412; 1.759208; 1.756842; 1.754140; 1.751463; 1.748637; 1.744407; 1.741526; 1.739243; 1.736094; 1.731739; 1.727424; 1.724158; 1.722495; 1.718945; 1.716758; 1.715044; 1.712949; 1.710825; 1.708278; 1.705167; 1.705773; (); (); (); 
615.9; 12:14:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.815549; 1.816265; 1.814863; 1.813670; 1.813108; 1.813052; 1.813270; 1.816966; 1.827878; 1.828559; 1.824139; 1.819576; 1.815077; 1.810894; 1.807647; 1.804722; 1.803753; 1.804302; 1.805092; 1.805376; 1.804674; 1.802547; 1.798368; 1.793009; 1.788294; 1.784443; 1.779807; 1.773904; 1.767220; 1.760879; 1.754074; 1.745471; 1.737422; 1.729597; 1.721878; 1.716293; 1.712133; 1.709698; 1.709860; 1.711842; 1.714143; 1.717234; 1.722167; 1.727838; 1.733627; 1.740616; 1.749885; 1.759833; 1.768484; 1.776978; 1.785430; 1.793780; 1.802384; 1.808827; 1.814143; 1.819072; 1.822596; 1.826242; 1.829489; 1.831233; 1.831907; 1.831622; 1.830881; 1.829536; 1.827310; 1.824762; 1.822547; 1.820701; 1.818396; 1.816014; 1.814206; 1.811904; 1.808600; 1.804519; 1.799665; 1.795523; 1.791529; 1.786905; 1.782259; 1.778414; 1.774833; 1.771361; 1.769032; 1.767225; 1.765056; 1.762582; 1.760857; 1.759887; 1.759222; 1.758822; 1.758567; 1.758245; 1.757856; 1.756996; 1.755318; 1.751272; 1.745410; 1.739166; 1.732681; 1.726459; 1.719772; 1.713141; 1.707002; 1.700175; 1.692302; 1.685520; 1.678822; 1.671054; 1.664577; 1.659103; 1.655200; 1.653343; 1.655099; 1.658739; 1.657875; 1.656594; 1.655500; 1.654883; 1.655677; 1.657581; 1.659384; (); (); (); 
617.4; 12:14:48; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.764049; 1.762532; 1.761342; 1.761116; 1.761696; 1.762912; 1.764201; 1.768458; 1.772313; 1.772724; 1.775021; 1.777280; 1.779729; 1.782204; 1.784524; 1.787118; 1.789913; 1.792450; 1.794529; 1.796151; 1.797271; 1.798242; 1.798405; 1.797077; 1.793756; 1.789379; 1.785497; 1.780580; 1.775212; 1.771441; 1.768678; 1.766273; 1.764276; 1.762541; 1.760476; 1.758006; 1.755208; 1.752809; 1.751056; 1.750864; 1.753170; 1.758336; 1.765535; 1.773808; 1.783000; 1.790515; 1.797662; 1.805755; 1.813950; 1.821545; 1.829009; 1.836372; 1.842117; 1.847014; 1.850702; 1.851338; 1.849544; 1.845594; 1.841246; 1.836860; 1.831777; 1.826589; 1.821887; 1.817304; 1.811305; 1.804727; 1.799358; 1.794326; 1.789873; 1.786553; 1.784245; 1.783109; 1.782220; 1.781478; 1.780706; 1.778929; 1.775946; 1.772263; 1.767613; 1.764085; 1.761296; 1.758963; 1.757559; 1.756512; 1.754787; 1.752275; 1.748773; 1.744453; 1.739204; 1.732299; 1.726099; 1.719725; 1.714251; 1.710196; 1.705848; 1.701983; 1.697349; 1.690612; 1.683516; 1.676191; 1.668431; 1.662284; 1.656740; 1.650935; 1.646697; 1.645017; 1.644342; 1.644037; 1.643661; 1.642927; 1.642107; 1.642886; 1.648013; 1.649927; 1.651839; 1.654518; 1.657302; 1.660905; 1.666514; 1.672886; 1.675224; (); (); (); 
618.9; 12:14:57; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.741657; 1.742998; 1.744060; 1.745616; 1.747799; 1.750168; 1.752504; 1.754500; 1.761584; 1.762784; 1.763067; 1.764229; 1.765318; 1.766838; 1.768827; 1.770894; 1.772759; 1.774321; 1.775460; 1.775241; 1.774130; 1.773029; 1.772953; 1.774529; 1.776892; 1.779418; 1.781422; 1.781800; 1.780922; 1.778846; 1.776559; 1.773958; 1.771089; 1.768864; 1.767660; 1.766893; 1.765939; 1.763844; 1.760161; 1.756956; 1.755293; 1.756081; 1.759003; 1.763558; 1.770141; 1.776719; 1.784352; 1.791079; 1.795503; 1.798548; 1.799434; 1.799076; 1.798203; 1.797493; 1.796436; 1.794498; 1.790666; 1.785295; 1.779305; 1.772554; 1.765289; 1.757137; 1.749749; 1.744238; 1.740202; 1.737653; 1.736842; 1.736452; 1.735874; 1.734997; 1.733822; 1.732727; 1.731992; 1.731500; 1.730997; 1.730256; 1.729751; 1.729743; 1.730042; 1.730332; 1.730262; 1.729785; 1.729035; 1.727672; 1.725442; 1.723045; 1.720775; 1.718751; 1.716817; 1.715036; 1.713543; 1.711461; 1.709580; 1.707655; 1.705256; 1.702866; 1.700268; 1.697649; 1.694992; 1.691462; 1.687741; 1.683067; 1.676878; 1.670303; 1.664659; 1.658991; 1.652393; 1.646363; 1.640435; 1.634218; 1.629405; 1.625175; 1.622920; 1.625489; 1.626395; 1.625583; 1.625472; 1.626068; 1.627394; 1.629378; 1.631486; (); (); (); 
