Roll Number; 0
Recipe Name; FP 4598_280 GSM
Start Time; 2018-01-17; 08:08:51
File Name; D:\Mahlo\TR\180117080851FP 4598_280 GSM0_THICKNESS2.txt

31.1; 08:09:12; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.100601; 0.103707; 0.109479; 0.111633; 0.111633; 0.111633; 0.119818; 
62.7; 08:11:26; (); 0.327010; 0.325688; 0.324001; 0.322879; 0.322388; 0.322317; 0.322632; 0.323142; 0.324288; 0.325397; 0.326390; 0.327212; 0.327852; 0.328252; 0.328368; 0.328090; 0.327852; 0.327763; 0.327916; 0.328124; 0.327879; 0.327381; 0.326893; 0.326217; 0.325906; 0.326149; 0.326634; 0.327286; 0.327959; 0.328545; 0.328836; 0.329331; 0.329868; 0.330131; 0.330546; 0.331420; 0.331616; 0.332238; 0.333346; 0.334629; 0.335298; 0.335735; 0.335720; 0.335623; 0.335639; 0.337437; 0.338745; 0.340073; 0.341837; 0.343140; 0.342903; 0.342727; 0.341950; 0.340764; 0.339575; 0.339309; 0.339607; 0.340338; 0.341371; 0.342385; 0.341997; 0.340823; 0.339849; 0.339204; 0.339766; 0.341869; 0.344077; 0.346368; 0.348916; 0.351236; 0.352492; 0.353201; 0.353526; 0.353489; 0.353524; 0.354277; 0.355822; 0.357509; 0.358332; 0.357972; 0.356797; 0.355661; 0.354491; 0.353008; 0.352294; 0.352381; 0.352600; 0.352843; 0.353213; 0.353485; 0.353477; 0.353319; 0.353218; 0.353054; 0.353773; 0.355236; 0.356473; 0.357393; 0.357779; 0.357293; 0.356443; 0.355672; 0.355412; 0.355978; 0.356779; 0.357799; 0.358900; 0.360237; 0.361732; 0.362498; 0.362500; 0.362065; 0.361974; 0.362617; 0.363660; 0.364319; 0.364764; 0.364722; 0.363749; 0.362345; 0.361328; 0.360740; 0.359975; 0.358957; 0.358131; 0.358714; 0.360887; 0.363465; 0.365673; 0.367073; 0.369407; 0.371478; 0.373522; 0.374337; 0.375832; 0.377429; 0.378789; 0.379994; 0.381618; 
65.6; 08:11:38; 0.309148; 0.308305; 0.307063; 0.306042; 0.305725; 0.305935; 0.306649; 0.307724; 0.308318; 0.309293; 0.310859; 0.312364; 0.314838; 0.317870; 0.320438; 0.321803; 0.322222; 0.322359; 0.322324; 0.321653; 0.320945; 0.320177; 0.319294; 0.318882; 0.319039; 0.319226; 0.319362; 0.319145; 0.318606; 0.317777; 0.317399; 0.317559; 0.317915; 0.318733; 0.320016; 0.320752; 0.321619; 0.322458; 0.322940; 0.323390; 0.323953; 0.324109; 0.324036; 0.325001; 0.326324; 0.327079; 0.328105; 0.329270; 0.329813; 0.330294; 0.331190; 0.331525; 0.331298; 0.330976; 0.330205; 0.329192; 0.328783; 0.328827; 0.328720; 0.328840; 0.329320; 0.329292; 0.328973; 0.328910; 0.329346; 0.329821; 0.330742; 0.332603; 0.334912; 0.336730; 0.338713; 0.340963; 0.342383; 0.342808; 0.342662; 0.342693; 0.343931; 0.345774; 0.347130; 0.347373; 0.346846; 0.345839; 0.344456; 0.343550; 0.343007; 0.342600; 0.342660; 0.342914; 0.343183; 0.343369; 0.344012; 0.343975; 0.343527; 0.343557; 0.344251; 0.344647; 0.345449; 0.346617; 0.346947; 0.346949; 0.347179; 0.347955; 0.348348; 0.348956; 0.350118; 0.350215; 0.349648; 0.349984; 0.349812; 0.349884; 0.350678; 0.351636; 0.352027; 0.352222; 0.352064; 0.351147; 0.349305; 0.348681; 0.348432; 0.348179; 0.348159; 0.348984; 0.349388; 0.350579; 0.351651; 0.351616; 0.350410; 0.350777; 0.353094; 0.355737; 0.357263; 0.358434; 0.359190; 0.359836; 0.360110; 0.360103; 0.360324; 0.360246; 0.359592; (); 
68.4; 08:11:50; (); 0.328995; 0.326792; 0.324410; 0.322335; 0.321202; 0.321206; 0.321850; 0.322465; 0.323135; 0.323869; 0.324844; 0.325560; 0.326413; 0.327409; 0.328465; 0.329059; 0.329597; 0.330441; 0.331333; 0.332008; 0.332049; 0.331819; 0.331636; 0.331463; 0.331179; 0.331437; 0.332442; 0.333113; 0.333335; 0.333500; 0.333598; 0.333794; 0.334091; 0.334440; 0.334747; 0.335350; 0.335840; 0.336313; 0.337190; 0.338262; 0.338800; 0.338525; 0.337835; 0.337980; 0.338766; 0.340421; 0.342431; 0.344815; 0.345940; 0.346213; 0.345617; 0.344952; 0.344597; 0.344574; 0.344729; 0.345478; 0.346779; 0.347760; 0.348283; 0.347924; 0.346407; 0.344042; 0.342745; 0.343015; 0.344787; 0.347559; 0.350367; 0.351935; 0.353024; 0.353743; 0.353474; 0.353651; 0.354052; 0.354308; 0.355073; 0.357185; 0.359079; 0.359767; 0.360179; 0.359196; 0.356837; 0.355767; 0.354917; 0.353598; 0.354165; 0.355443; 0.355224; 0.354823; 0.356009; 0.356329; 0.355958; 0.355947; 0.356164; 0.355757; 0.357838; 0.360645; 0.361649; 0.362143; 0.363202; 0.362732; 0.361665; 0.362333; 0.363960; 0.363813; 0.364878; 0.366962; 0.368203; 0.369144; 0.370766; 0.369781; 0.367504; 0.366867; 0.367300; 0.366949; 0.366165; 0.366651; 0.366175; 0.364289; 0.362701; 0.361813; 0.361055; 0.360486; 0.359524; 0.359190; 0.361118; 0.364418; 0.367307; 0.369837; 0.372164; 0.375137; 0.376765; 0.377802; 0.379558; 0.380535; 0.380427; 0.381157; 0.382721; 0.384253; 0.384765; 
71.3; 08:12:02; 0.317760; 0.315068; 0.313767; 0.312058; 0.310227; 0.309603; 0.309996; 0.310542; 0.310426; 0.311088; 0.313306; 0.315716; 0.318383; 0.321381; 0.323799; 0.325388; 0.325961; 0.327178; 0.328411; 0.328804; 0.328708; 0.328202; 0.327721; 0.327536; 0.327802; 0.328127; 0.328433; 0.328157; 0.327637; 0.327020; 0.326917; 0.327257; 0.327483; 0.327856; 0.328344; 0.328695; 0.329530; 0.330580; 0.331085; 0.331722; 0.331910; 0.331475; 0.330906; 0.331006; 0.331422; 0.332005; 0.332920; 0.334044; 0.335142; 0.336342; 0.337122; 0.337448; 0.337348; 0.336841; 0.336106; 0.335581; 0.335753; 0.336376; 0.336981; 0.337686; 0.337970; 0.337863; 0.337272; 0.336371; 0.335802; 0.335970; 0.336860; 0.338625; 0.340983; 0.343460; 0.345980; 0.347510; 0.347903; 0.347744; 0.347670; 0.348462; 0.349975; 0.351510; 0.352959; 0.353470; 0.352916; 0.352080; 0.351032; 0.349697; 0.348056; 0.346843; 0.346812; 0.347563; 0.348699; 0.349874; 0.350368; 0.350308; 0.350372; 0.351091; 0.352505; 0.353919; 0.354785; 0.355453; 0.356141; 0.357129; 0.358769; 0.360497; 0.361352; 0.361811; 0.362215; 0.362188; 0.362108; 0.362192; 0.362188; 0.362052; 0.362319; 0.363091; 0.363524; 0.363322; 0.362414; 0.360958; 0.359327; 0.358136; 0.357208; 0.356498; 0.356310; 0.356853; 0.357698; 0.358127; 0.358118; 0.358097; 0.358838; 0.360360; 0.362198; 0.364124; 0.365998; 0.367817; 0.369135; 0.369916; 0.370508; 0.370911; 0.371065; 0.370972; 0.371468; (); 
74.1; 08:12:14; 0.349370; 0.322489; 0.320814; 0.319017; 0.317869; 0.317531; 0.317463; 0.317908; 0.318692; 0.319839; 0.320666; 0.321499; 0.321959; 0.321933; 0.322102; 0.322824; 0.323594; 0.324475; 0.325363; 0.325824; 0.326054; 0.326076; 0.325675; 0.325047; 0.324534; 0.324403; 0.324654; 0.325829; 0.327100; 0.328083; 0.328593; 0.328722; 0.328768; 0.328698; 0.328752; 0.328889; 0.329381; 0.330130; 0.331246; 0.332394; 0.333322; 0.333685; 0.333896; 0.333956; 0.334182; 0.335106; 0.337056; 0.338617; 0.340441; 0.341383; 0.341530; 0.340883; 0.339958; 0.339126; 0.338694; 0.338539; 0.339021; 0.339449; 0.339722; 0.339700; 0.338986; 0.337562; 0.336372; 0.336029; 0.337128; 0.339158; 0.341468; 0.343856; 0.345787; 0.347355; 0.348249; 0.348602; 0.349410; 0.350313; 0.351182; 0.352603; 0.354470; 0.355699; 0.356148; 0.356125; 0.354875; 0.353143; 0.352226; 0.351491; 0.350966; 0.351861; 0.352551; 0.352538; 0.352552; 0.353035; 0.352477; 0.352012; 0.352242; 0.352493; 0.352641; 0.354705; 0.356398; 0.356993; 0.357306; 0.357229; 0.355840; 0.355353; 0.355558; 0.356417; 0.357166; 0.359149; 0.360393; 0.361501; 0.362686; 0.363671; 0.362564; 0.361541; 0.361273; 0.361364; 0.361543; 0.362510; 0.363108; 0.362676; 0.361592; 0.361029; 0.360075; 0.359091; 0.358583; 0.358295; 0.358533; 0.360388; 0.363317; 0.366011; 0.368229; 0.369706; 0.370164; 0.371037; 0.372667; 0.373268; 0.372446; 0.372217; 0.373052; 0.373596; 0.374121; 0.374379; 
77.0; 08:12:26; 0.314777; 0.313513; 0.312858; 0.312215; 0.311679; 0.311646; 0.312041; 0.312987; 0.313630; 0.314114; 0.315331; 0.316920; 0.319522; 0.322043; 0.324600; 0.326546; 0.327483; 0.327642; 0.327671; 0.327307; 0.326554; 0.325756; 0.325419; 0.325652; 0.325925; 0.325975; 0.325919; 0.325634; 0.325217; 0.324765; 0.324749; 0.325040; 0.325768; 0.326727; 0.327904; 0.328859; 0.329576; 0.330108; 0.330360; 0.330753; 0.331431; 0.332096; 0.332741; 0.333826; 0.334858; 0.335353; 0.335725; 0.336020; 0.336464; 0.337225; 0.338148; 0.338802; 0.338741; 0.338297; 0.337213; 0.336208; 0.335565; 0.335089; 0.334613; 0.334977; 0.335300; 0.335540; 0.335737; 0.335714; 0.335217; 0.335342; 0.336493; 0.338710; 0.341141; 0.343636; 0.345780; 0.347660; 0.348980; 0.349657; 0.349668; 0.350317; 0.351647; 0.353017; 0.354191; 0.354767; 0.354430; 0.352857; 0.351148; 0.350040; 0.348979; 0.348559; 0.348801; 0.349163; 0.349669; 0.350161; 0.350056; 0.349473; 0.349492; 0.349698; 0.350350; 0.351136; 0.352079; 0.353001; 0.353857; 0.354709; 0.355016; 0.355383; 0.356375; 0.357222; 0.357796; 0.358286; 0.358404; 0.358266; 0.358376; 0.358851; 0.359609; 0.360585; 0.361197; 0.361221; 0.360551; 0.359692; 0.358732; 0.357799; 0.357342; 0.357204; 0.357246; 0.357838; 0.358826; 0.359657; 0.359910; 0.359694; 0.359151; 0.359868; 0.361657; 0.363835; 0.365419; 0.366681; 0.367297; 0.367413; 0.367531; 0.367424; 0.367400; 0.367237; 0.366916; (); 
79.9; 08:12:38; (); 0.322151; 0.319983; 0.318049; 0.316415; 0.314777; 0.313781; 0.313680; 0.314213; 0.315946; 0.317894; 0.319508; 0.320672; 0.321569; 0.321717; 0.321886; 0.322505; 0.323444; 0.324517; 0.325471; 0.326576; 0.327114; 0.327111; 0.326972; 0.326696; 0.326335; 0.326128; 0.325944; 0.326082; 0.326489; 0.327162; 0.327772; 0.328243; 0.328654; 0.329116; 0.329185; 0.329382; 0.329665; 0.330343; 0.331195; 0.331985; 0.332453; 0.332750; 0.332856; 0.333023; 0.332789; 0.333147; 0.333788; 0.334986; 0.335959; 0.336602; 0.336569; 0.335787; 0.334214; 0.332877; 0.332108; 0.331996; 0.332806; 0.334086; 0.335019; 0.335351; 0.334764; 0.333852; 0.332670; 0.332108; 0.333118; 0.335562; 0.338754; 0.342227; 0.344679; 0.346520; 0.347261; 0.347177; 0.346568; 0.346579; 0.347522; 0.348883; 0.350167; 0.351589; 0.352153; 0.351440; 0.350162; 0.348865; 0.347288; 0.345843; 0.345196; 0.345631; 0.346422; 0.347695; 0.348556; 0.349153; 0.349308; 0.349613; 0.349826; 0.350446; 0.351882; 0.353882; 0.355580; 0.357018; 0.357771; 0.357431; 0.356796; 0.356544; 0.356861; 0.357400; 0.358650; 0.360155; 0.361593; 0.362706; 0.363687; 0.363531; 0.362387; 0.361238; 0.360597; 0.360119; 0.360144; 0.360336; 0.359774; 0.358263; 0.356771; 0.354846; 0.353050; 0.351927; 0.351184; 0.350489; 0.350940; 0.352753; 0.355867; 0.359739; 0.362890; 0.365578; 0.367526; 0.369579; 0.371595; 0.372528; 0.373705; 0.375399; 0.376743; 0.377969; 0.379583; 
82.7; 08:12:50; 0.317552; 0.315771; 0.313390; 0.312654; 0.312604; 0.312397; 0.311678; 0.311540; 0.312346; 0.313686; 0.315075; 0.317078; 0.320411; 0.323143; 0.325513; 0.327236; 0.328720; 0.329683; 0.329762; 0.329570; 0.329193; 0.328633; 0.328243; 0.328392; 0.328512; 0.328256; 0.328037; 0.327577; 0.327218; 0.326675; 0.326375; 0.326356; 0.326753; 0.327436; 0.328257; 0.328837; 0.329305; 0.329583; 0.329803; 0.330353; 0.330848; 0.331195; 0.331716; 0.332490; 0.333168; 0.333512; 0.333864; 0.334217; 0.334356; 0.334638; 0.335243; 0.335604; 0.335250; 0.334597; 0.333395; 0.331991; 0.331369; 0.331065; 0.330838; 0.330967; 0.331417; 0.331573; 0.331483; 0.331179; 0.330762; 0.331145; 0.332631; 0.335139; 0.337907; 0.340415; 0.342861; 0.344717; 0.346477; 0.347050; 0.347117; 0.347291; 0.348332; 0.349808; 0.351340; 0.351980; 0.351761; 0.350588; 0.349128; 0.347655; 0.346577; 0.345899; 0.345831; 0.346212; 0.347196; 0.347976; 0.348498; 0.348750; 0.349233; 0.349863; 0.350820; 0.351650; 0.352887; 0.353697; 0.354875; 0.356042; 0.357180; 0.358099; 0.358884; 0.359474; 0.360131; 0.360333; 0.360239; 0.359791; 0.359443; 0.359447; 0.359763; 0.360457; 0.361097; 0.360924; 0.360157; 0.358759; 0.357358; 0.356031; 0.355284; 0.354918; 0.354953; 0.355203; 0.355536; 0.356056; 0.356238; 0.356392; 0.356279; 0.356225; 0.357171; 0.358861; 0.360725; 0.361888; 0.362199; 0.362475; 0.362668; 0.362599; 0.362778; 0.363077; 0.362978; (); 
85.6; 08:13:03; (); 0.314567; 0.313098; 0.311222; 0.309965; 0.309554; 0.309641; 0.309871; 0.310358; 0.311747; 0.313076; 0.314086; 0.314484; 0.314759; 0.314971; 0.315230; 0.315660; 0.316419; 0.317249; 0.317397; 0.317384; 0.316980; 0.315988; 0.314578; 0.313346; 0.312424; 0.312067; 0.312283; 0.312618; 0.312906; 0.313446; 0.313801; 0.313756; 0.313738; 0.313943; 0.314089; 0.314752; 0.315628; 0.316509; 0.317658; 0.318726; 0.319004; 0.318762; 0.318536; 0.318917; 0.319342; 0.320565; 0.322585; 0.324630; 0.325646; 0.325641; 0.325214; 0.324789; 0.324017; 0.323588; 0.324258; 0.325181; 0.326269; 0.327123; 0.327136; 0.326086; 0.324065; 0.322571; 0.322349; 0.323398; 0.325594; 0.328061; 0.330348; 0.332060; 0.333320; 0.333670; 0.334093; 0.334443; 0.334816; 0.335479; 0.337500; 0.340395; 0.341859; 0.342092; 0.341156; 0.339597; 0.338053; 0.336505; 0.335542; 0.335107; 0.335220; 0.335481; 0.335737; 0.336443; 0.336729; 0.336830; 0.336812; 0.337596; 0.338543; 0.340223; 0.342654; 0.344615; 0.346339; 0.347814; 0.347906; 0.347772; 0.347979; 0.349061; 0.349634; 0.351633; 0.353140; 0.354127; 0.354429; 0.355252; 0.354327; 0.352829; 0.351041; 0.350285; 0.349243; 0.348585; 0.348767; 0.348250; 0.346713; 0.345162; 0.343285; 0.341319; 0.339646; 0.339232; 0.339296; 0.342129; 0.346031; 0.348420; 0.350681; 0.354278; 0.358241; 0.360126; 0.361340; 0.362177; 0.363329; 0.363528; 0.364756; 0.366534; 0.367435; 0.367432; 0.366075; 
88.5; 08:13:15; 0.317769; 0.316916; 0.315383; 0.312986; 0.311461; 0.311204; 0.311178; 0.311671; 0.312526; 0.313744; 0.315246; 0.317740; 0.320351; 0.322728; 0.324300; 0.324667; 0.324745; 0.324999; 0.325792; 0.326330; 0.326808; 0.326709; 0.326059; 0.324947; 0.323836; 0.322774; 0.321281; 0.320376; 0.320004; 0.320103; 0.320776; 0.321273; 0.321429; 0.321330; 0.321162; 0.320555; 0.320884; 0.321511; 0.322346; 0.323129; 0.323914; 0.324171; 0.323772; 0.323255; 0.322825; 0.322599; 0.323302; 0.324659; 0.326444; 0.328309; 0.329577; 0.329704; 0.328975; 0.327805; 0.326671; 0.325883; 0.325725; 0.326116; 0.326762; 0.327920; 0.328776; 0.329158; 0.328621; 0.327380; 0.326176; 0.326002; 0.327052; 0.329372; 0.332109; 0.334817; 0.337467; 0.339176; 0.340292; 0.340913; 0.341036; 0.341209; 0.341589; 0.342805; 0.344378; 0.345665; 0.346137; 0.345836; 0.344963; 0.343700; 0.342209; 0.341087; 0.340773; 0.340900; 0.341300; 0.341630; 0.342096; 0.342685; 0.343590; 0.344687; 0.346079; 0.347117; 0.347996; 0.348697; 0.349370; 0.350212; 0.351267; 0.352367; 0.353347; 0.354205; 0.355195; 0.355819; 0.355612; 0.354926; 0.353847; 0.353061; 0.352947; 0.353104; 0.353348; 0.353305; 0.352630; 0.351371; 0.349743; 0.348567; 0.347352; 0.346394; 0.346198; 0.346457; 0.346723; 0.347074; 0.347471; 0.348296; 0.349373; 0.351046; 0.352755; 0.354605; 0.357176; 0.359356; 0.360508; 0.361442; 0.361644; 0.361602; 0.361914; 0.362616; 0.363485; (); 
91.3; 08:13:27; (); 0.303345; 0.301831; 0.301054; 0.301001; 0.301514; 0.301734; 0.301251; 0.300928; 0.301418; 0.301868; 0.302216; 0.302987; 0.303806; 0.304548; 0.305500; 0.306450; 0.307148; 0.307319; 0.307052; 0.306253; 0.305440; 0.304663; 0.304031; 0.303588; 0.303704; 0.304035; 0.304578; 0.305170; 0.304929; 0.304583; 0.304192; 0.303644; 0.303521; 0.304083; 0.304946; 0.306033; 0.307325; 0.308316; 0.308939; 0.309060; 0.308981; 0.309055; 0.309662; 0.311541; 0.313869; 0.315994; 0.318022; 0.318924; 0.318691; 0.318384; 0.318496; 0.319144; 0.319995; 0.321045; 0.321971; 0.322188; 0.321641; 0.320357; 0.318225; 0.316242; 0.315503; 0.315782; 0.317538; 0.319988; 0.321587; 0.321993; 0.321853; 0.321529; 0.321378; 0.321979; 0.323700; 0.326161; 0.329126; 0.331704; 0.333220; 0.333784; 0.333062; 0.331697; 0.330189; 0.329486; 0.329615; 0.330068; 0.330808; 0.331714; 0.331617; 0.330985; 0.329890; 0.328828; 0.328172; 0.328103; 0.328662; 0.329719; 0.331215; 0.332551; 0.333429; 0.333858; 0.333818; 0.333651; 0.333716; 0.334689; 0.336058; 0.337488; 0.339015; 0.339912; 0.340218; 0.340332; 0.340023; 0.339033; 0.338034; 0.337151; 0.336445; 0.336398; 0.336964; 0.337502; 0.337579; 0.337132; 0.336911; 0.336538; 0.337077; 0.338009; 0.339429; 0.341314; 0.343823; 0.345823; 0.347806; 0.349486; 0.350406; 0.349898; 0.348915; 0.347965; 0.347665; 0.347993; 0.348564; 0.347912; 0.347046; 0.345977; 0.344792; 0.343675; 0.342670; 
94.2; 08:13:39; 0.305592; 0.304590; 0.303537; 0.302066; 0.300677; 0.299900; 0.300022; 0.301176; 0.302500; 0.303494; 0.305447; 0.308108; 0.310608; 0.312390; 0.313504; 0.313808; 0.313661; 0.313622; 0.313847; 0.314095; 0.315045; 0.314842; 0.314148; 0.313236; 0.312341; 0.310750; 0.309495; 0.308908; 0.309029; 0.309588; 0.310438; 0.311386; 0.311876; 0.312012; 0.311959; 0.311479; 0.311579; 0.312519; 0.313875; 0.315488; 0.317020; 0.317707; 0.317588; 0.317135; 0.316951; 0.317462; 0.318478; 0.320400; 0.322448; 0.324451; 0.326283; 0.326980; 0.326600; 0.325300; 0.323821; 0.323152; 0.323263; 0.323952; 0.325226; 0.326595; 0.327301; 0.327466; 0.326933; 0.326062; 0.325238; 0.325105; 0.326089; 0.327996; 0.330645; 0.333331; 0.335354; 0.336836; 0.337814; 0.337971; 0.338017; 0.338434; 0.339225; 0.340478; 0.341636; 0.342286; 0.342199; 0.341629; 0.340721; 0.340022; 0.339300; 0.338591; 0.338273; 0.338290; 0.338225; 0.337788; 0.337400; 0.337325; 0.337462; 0.337888; 0.339038; 0.339987; 0.340585; 0.341014; 0.341011; 0.341095; 0.341250; 0.341597; 0.342057; 0.342737; 0.343254; 0.343460; 0.343141; 0.342889; 0.342516; 0.342179; 0.342463; 0.342877; 0.343012; 0.343086; 0.343070; 0.342649; 0.342029; 0.341503; 0.341138; 0.341111; 0.341606; 0.342522; 0.343669; 0.344776; 0.345094; 0.345365; 0.346030; 0.347467; 0.349344; 0.351763; 0.353808; 0.355582; 0.356761; 0.357190; 0.357316; 0.357391; 0.357707; 0.357692; 0.357711; (); 
97.1; 08:13:51; (); 0.296764; 0.295227; 0.294557; 0.294476; 0.295123; 0.295309; 0.294821; 0.294341; 0.294631; 0.294963; 0.295506; 0.296498; 0.297624; 0.298705; 0.299721; 0.300339; 0.300815; 0.300999; 0.300649; 0.299757; 0.298990; 0.298447; 0.298311; 0.298592; 0.299038; 0.299446; 0.300044; 0.300351; 0.299797; 0.299322; 0.299108; 0.298992; 0.299180; 0.300270; 0.301590; 0.303033; 0.304007; 0.304530; 0.305050; 0.305223; 0.305549; 0.306206; 0.307527; 0.309825; 0.311841; 0.313650; 0.315147; 0.315709; 0.315319; 0.314959; 0.315217; 0.316249; 0.317270; 0.317850; 0.318167; 0.317667; 0.316486; 0.314645; 0.312928; 0.312147; 0.312145; 0.312776; 0.314338; 0.316532; 0.317987; 0.318310; 0.317803; 0.317445; 0.317692; 0.318857; 0.321652; 0.324764; 0.327303; 0.328920; 0.330110; 0.330311; 0.329767; 0.329159; 0.328442; 0.327909; 0.328476; 0.329221; 0.330177; 0.331344; 0.331369; 0.330081; 0.328812; 0.327663; 0.327065; 0.327056; 0.327779; 0.328403; 0.329290; 0.330125; 0.330675; 0.330797; 0.330956; 0.330673; 0.330523; 0.330974; 0.332677; 0.333941; 0.334849; 0.335603; 0.336329; 0.335902; 0.335827; 0.334811; 0.333784; 0.333329; 0.333462; 0.334081; 0.335300; 0.336453; 0.336908; 0.336622; 0.336319; 0.336745; 0.337308; 0.338292; 0.340100; 0.341512; 0.343056; 0.344837; 0.346292; 0.346997; 0.347227; 0.345746; 0.343525; 0.342578; 0.343523; 0.344578; 0.344268; 0.343255; 0.342053; 0.341179; 0.340654; 0.340183; 0.339397; 
99.9; 08:14:03; 0.301846; 0.300561; 0.299333; 0.298187; 0.297536; 0.297425; 0.297618; 0.298319; 0.299614; 0.300933; 0.302286; 0.304085; 0.306692; 0.308648; 0.310077; 0.311305; 0.312213; 0.313105; 0.313706; 0.313611; 0.313020; 0.312260; 0.311234; 0.310225; 0.309390; 0.308770; 0.308558; 0.308904; 0.309445; 0.309620; 0.309532; 0.309419; 0.308928; 0.308740; 0.309183; 0.310187; 0.311607; 0.313248; 0.314633; 0.315958; 0.316479; 0.316491; 0.316178; 0.316270; 0.316997; 0.318510; 0.320242; 0.322468; 0.324204; 0.325537; 0.325948; 0.325541; 0.324825; 0.324224; 0.323639; 0.323333; 0.323357; 0.323656; 0.323791; 0.324160; 0.324259; 0.324232; 0.323681; 0.322785; 0.322315; 0.323069; 0.324772; 0.327120; 0.329693; 0.331906; 0.333874; 0.335504; 0.336543; 0.337159; 0.337539; 0.338273; 0.339299; 0.340896; 0.342648; 0.343378; 0.342971; 0.341971; 0.340792; 0.339477; 0.338099; 0.337610; 0.337785; 0.338081; 0.338616; 0.338798; 0.338167; 0.337472; 0.337339; 0.337440; 0.338101; 0.338698; 0.338951; 0.338867; 0.339247; 0.340012; 0.340419; 0.340761; 0.341113; 0.341483; 0.342091; 0.342480; 0.342615; 0.342484; 0.342197; 0.342387; 0.343143; 0.344234; 0.345477; 0.346274; 0.346081; 0.345431; 0.344446; 0.343809; 0.343353; 0.343380; 0.344122; 0.345245; 0.345995; 0.346243; 0.345977; 0.346398; 0.347626; 0.348465; 0.348914; 0.350312; 0.352273; 0.353965; 0.354100; 0.354288; 0.354620; 0.354774; 0.354696; 0.354783; 0.355674; (); 
102.8; 08:14:15; (); 0.288093; 0.286828; 0.285118; 0.283934; 0.283923; 0.284275; 0.284582; 0.284489; 0.285252; 0.285986; 0.286508; 0.286776; 0.287150; 0.288129; 0.289169; 0.290087; 0.290982; 0.291775; 0.291994; 0.291847; 0.291491; 0.290979; 0.291106; 0.291244; 0.291749; 0.292552; 0.293419; 0.294275; 0.294716; 0.294865; 0.294722; 0.294492; 0.294696; 0.295351; 0.295973; 0.296909; 0.297951; 0.298704; 0.299225; 0.299597; 0.299753; 0.299768; 0.300084; 0.301158; 0.302289; 0.303695; 0.305403; 0.307154; 0.307144; 0.306649; 0.306429; 0.306581; 0.306651; 0.307248; 0.307849; 0.307665; 0.307528; 0.307365; 0.306119; 0.304500; 0.303934; 0.303893; 0.304094; 0.305627; 0.308035; 0.309399; 0.310245; 0.310942; 0.311428; 0.311989; 0.313582; 0.315100; 0.316680; 0.318898; 0.321104; 0.321698; 0.321813; 0.321603; 0.320648; 0.319509; 0.319415; 0.318840; 0.318817; 0.319219; 0.319461; 0.319236; 0.319405; 0.319683; 0.319276; 0.318921; 0.319418; 0.319304; 0.320250; 0.321716; 0.322567; 0.322107; 0.322731; 0.322703; 0.322430; 0.322522; 0.323899; 0.324824; 0.325679; 0.327480; 0.329121; 0.329805; 0.331006; 0.330540; 0.329070; 0.327972; 0.328221; 0.328435; 0.327944; 0.328269; 0.328399; 0.327275; 0.325637; 0.325518; 0.324709; 0.324283; 0.324990; 0.326439; 0.329105; 0.332270; 0.335548; 0.338129; 0.339811; 0.341440; 0.341695; 0.341617; 0.341872; 0.342032; 0.341379; 0.340792; 0.341173; 0.340757; 0.339602; 0.337781; 0.335868; 
