Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2017-12-07; 11:10:47
File Name; D:\Mahlo\TR\171207111047FP 4576_570 GSM0_THICKNESS2.txt

-2.0; 11:15:55; (); (); 1.376312; 1.369267; 1.361486; 1.356553; 1.358730; 1.359313; 1.359375; 1.360547; 1.358237; 1.355343; 1.352627; 1.350721; 1.350707; 1.350673; 1.347957; 1.345102; 1.344220; 1.346078; 1.348520; 1.345351; 1.344488; 1.342127; 1.338192; 1.336060; 1.335009; 1.335392; 1.333875; 1.330087; 1.329403; 1.332889; 1.338197; 1.342988; 1.346377; 1.346614; 1.345925; 1.350678; 1.356130; 1.358278; 1.357324; 1.359563; 1.362159; 1.367761; 1.374658; 1.378326; 1.377634; 1.377614; 1.377284; 1.377506; 1.379494; 1.382306; 1.378747; 1.374763; 1.375837; 1.381198; 1.380815; 1.380636; 1.376649; 1.372279; 1.370671; 1.370248; 1.371071; 1.369938; 1.368488; 1.369240; 1.373424; 1.379481; 1.384002; 1.386052; 1.387801; 1.389158; 1.388348; 1.390263; 1.392969; 1.396433; 1.399880; 1.400788; 1.405624; 1.407680; 1.406851; 1.404089; 1.399618; 1.399651; 1.399902; 1.400408; 1.404202; 1.407818; 1.407714; 1.405670; 1.402986; 1.400220; 1.398862; 1.395204; 1.394540; 1.395349; 1.394214; 1.393503; 1.391897; 1.390752; 1.390153; 1.389134; 1.389567; 1.390333; 1.394219; 1.398516; 1.401771; 1.404756; 1.407801; 1.410724; 1.413236; 1.413695; 1.413050; 1.414908; 1.414270; 1.411424; 1.409029; 1.410489; 1.412267; 1.410506; 1.408154; 1.406618; 1.405262; 1.403714; 1.399192; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
0.2; 11:16:04; (); (); 1.372607; 1.365193; 1.356205; 1.351117; 1.353896; 1.352573; 1.352302; 1.353528; 1.354377; 1.351257; 1.347782; 1.345806; 1.345494; 1.345261; 1.341020; 1.339491; 1.339734; 1.342696; 1.344895; 1.342376; 1.344382; 1.345196; 1.344427; 1.342986; 1.339850; 1.338930; 1.336647; 1.333855; 1.333313; 1.336787; 1.341837; 1.348168; 1.352864; 1.355123; 1.351481; 1.352124; 1.355499; 1.357240; 1.355609; 1.359168; 1.360968; 1.367362; 1.371406; 1.372820; 1.373595; 1.373150; 1.370402; 1.368093; 1.370715; 1.376432; 1.374793; 1.370406; 1.369254; 1.370909; 1.368860; 1.372032; 1.368331; 1.365594; 1.364665; 1.364227; 1.364446; 1.364683; 1.364715; 1.365364; 1.367631; 1.372455; 1.379225; 1.382674; 1.386423; 1.390070; 1.388570; 1.388371; 1.390989; 1.395009; 1.399117; 1.403429; 1.408238; 1.409902; 1.408642; 1.405906; 1.404347; 1.404255; 1.403158; 1.404848; 1.408766; 1.413847; 1.417260; 1.414601; 1.413558; 1.412477; 1.409701; 1.408177; 1.410027; 1.408657; 1.407065; 1.404934; 1.403551; 1.406354; 1.404089; 1.403281; 1.403781; 1.404746; 1.410149; 1.414112; 1.417780; 1.420652; 1.422176; 1.427811; 1.432864; 1.436999; 1.439037; 1.436823; 1.435029; 1.432919; 1.428038; 1.428172; 1.429776; 1.428352; 1.425764; 1.424604; 1.424023; 1.417701; 1.409864; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2.5; 11:16:13; (); (); 1.373514; 1.366507; 1.356546; 1.350763; 1.353352; 1.353385; 1.353264; 1.354480; 1.353019; 1.353464; 1.350473; 1.348065; 1.348266; 1.349923; 1.344132; 1.340026; 1.340360; 1.343344; 1.346114; 1.343033; 1.344211; 1.344170; 1.342598; 1.341131; 1.338914; 1.340832; 1.339118; 1.336274; 1.335789; 1.339814; 1.344271; 1.349184; 1.353103; 1.354841; 1.353181; 1.355514; 1.359299; 1.360029; 1.357986; 1.360636; 1.362150; 1.367952; 1.372718; 1.373804; 1.373008; 1.372819; 1.371523; 1.370560; 1.371740; 1.375480; 1.372202; 1.368362; 1.370428; 1.374741; 1.374053; 1.376793; 1.373183; 1.369249; 1.369262; 1.368671; 1.368375; 1.367369; 1.366759; 1.368005; 1.373848; 1.380618; 1.383648; 1.384909; 1.386192; 1.386701; 1.384044; 1.387027; 1.389790; 1.392450; 1.395866; 1.398689; 1.403991; 1.406514; 1.406157; 1.402397; 1.398671; 1.400077; 1.401388; 1.403664; 1.408093; 1.413693; 1.414076; 1.411664; 1.409278; 1.407193; 1.404673; 1.403010; 1.404505; 1.405140; 1.403850; 1.402889; 1.401138; 1.399941; 1.398714; 1.397024; 1.396524; 1.397157; 1.403065; 1.407980; 1.412863; 1.417412; 1.418825; 1.420744; 1.420539; 1.418451; 1.418218; 1.420006; 1.418587; 1.417753; 1.417422; 1.419077; 1.420147; 1.417561; 1.414811; 1.412773; 1.411011; 1.408087; 1.402116; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4.8; 11:16:22; (); (); 1.368320; 1.361406; 1.353039; 1.347558; 1.351150; 1.347822; 1.347781; 1.350023; 1.350509; 1.347838; 1.344193; 1.343918; 1.346394; 1.349556; 1.344307; 1.342147; 1.343522; 1.346400; 1.349889; 1.345305; 1.348055; 1.349598; 1.349431; 1.347573; 1.344563; 1.345670; 1.342391; 1.339213; 1.337473; 1.339898; 1.342148; 1.345914; 1.350704; 1.352804; 1.351235; 1.351699; 1.352990; 1.352557; 1.353290; 1.356554; 1.358808; 1.366352; 1.369411; 1.370805; 1.372282; 1.374310; 1.372585; 1.369121; 1.372508; 1.379114; 1.379049; 1.375540; 1.375837; 1.373565; 1.372713; 1.374952; 1.369390; 1.366068; 1.364768; 1.364887; 1.365037; 1.366633; 1.368282; 1.368461; 1.368818; 1.372895; 1.378899; 1.382671; 1.387190; 1.389824; 1.389284; 1.389700; 1.394179; 1.400316; 1.403339; 1.406346; 1.412285; 1.412438; 1.409921; 1.407176; 1.406114; 1.406637; 1.405760; 1.406371; 1.409869; 1.414555; 1.416204; 1.411798; 1.410231; 1.408322; 1.404751; 1.401688; 1.404336; 1.405208; 1.405726; 1.404611; 1.403622; 1.406400; 1.403094; 1.401983; 1.403932; 1.404532; 1.410202; 1.415252; 1.419179; 1.420694; 1.421784; 1.426773; 1.431326; 1.434330; 1.436026; 1.435487; 1.434221; 1.434563; 1.429776; 1.427810; 1.430330; 1.429125; 1.426913; 1.426891; 1.428339; 1.423137; 1.415900; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
7.1; 11:16:31; (); (); 1.382558; 1.375206; 1.365370; 1.358310; 1.359948; 1.360429; 1.360347; 1.360237; 1.357520; 1.356004; 1.352530; 1.350997; 1.352073; 1.351639; 1.346285; 1.341776; 1.340575; 1.343257; 1.346509; 1.342992; 1.342753; 1.342143; 1.339404; 1.337238; 1.336112; 1.338696; 1.337159; 1.334155; 1.335659; 1.340397; 1.345229; 1.351125; 1.355621; 1.357179; 1.356751; 1.358893; 1.363524; 1.367012; 1.365733; 1.368197; 1.369819; 1.376298; 1.381432; 1.381572; 1.379206; 1.379167; 1.377604; 1.376604; 1.377139; 1.379855; 1.376854; 1.372882; 1.372910; 1.376626; 1.375691; 1.376667; 1.369320; 1.365930; 1.366850; 1.366986; 1.366578; 1.364880; 1.364431; 1.366336; 1.373353; 1.379791; 1.383956; 1.386288; 1.388163; 1.389453; 1.388448; 1.392429; 1.396124; 1.399035; 1.403466; 1.406810; 1.412541; 1.415906; 1.415129; 1.410982; 1.408106; 1.408599; 1.409429; 1.410352; 1.413996; 1.417883; 1.417467; 1.413329; 1.409485; 1.406238; 1.404123; 1.400794; 1.400742; 1.400884; 1.399358; 1.396708; 1.395192; 1.393381; 1.391994; 1.391109; 1.390639; 1.392207; 1.398521; 1.403437; 1.407905; 1.412942; 1.415946; 1.418047; 1.417922; 1.416953; 1.416184; 1.416493; 1.415667; 1.413453; 1.412885; 1.415799; 1.417146; 1.414666; 1.412001; 1.409975; 1.407937; 1.406232; 1.400874; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
9.3; 11:16:40; (); (); 1.370278; 1.364427; 1.354542; 1.349832; 1.353384; 1.351094; 1.350799; 1.352274; 1.352478; 1.350106; 1.346109; 1.345631; 1.348568; 1.348495; 1.343218; 1.340161; 1.341542; 1.345902; 1.347555; 1.342898; 1.345620; 1.346611; 1.346412; 1.345767; 1.343730; 1.345467; 1.343054; 1.340129; 1.340610; 1.344472; 1.349097; 1.353934; 1.358757; 1.360927; 1.360828; 1.361962; 1.363201; 1.362437; 1.361796; 1.365073; 1.366490; 1.371341; 1.375489; 1.376528; 1.375955; 1.375238; 1.372548; 1.369391; 1.370860; 1.376580; 1.377295; 1.375536; 1.376696; 1.376721; 1.373483; 1.376556; 1.370186; 1.366051; 1.365643; 1.366799; 1.367632; 1.368228; 1.368494; 1.369314; 1.371256; 1.375004; 1.380729; 1.383753; 1.388365; 1.394231; 1.395972; 1.399628; 1.402431; 1.405715; 1.409070; 1.412965; 1.418247; 1.419544; 1.416989; 1.412339; 1.409552; 1.409380; 1.407973; 1.406731; 1.407737; 1.411436; 1.412928; 1.408722; 1.405765; 1.404384; 1.402276; 1.399959; 1.401810; 1.401220; 1.401684; 1.401711; 1.400867; 1.403889; 1.402564; 1.402538; 1.403164; 1.403881; 1.410245; 1.415095; 1.418057; 1.419327; 1.421290; 1.426934; 1.431054; 1.435087; 1.437469; 1.436691; 1.434373; 1.432243; 1.427073; 1.428064; 1.431336; 1.430766; 1.428395; 1.428936; 1.430398; 1.425742; 1.419941; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11.6; 11:16:49; (); (); 1.368137; 1.363053; 1.351845; 1.351009; 1.349502; 1.346350; 1.346498; 1.349238; 1.347064; 1.343332; 1.339759; 1.340532; 1.343860; 1.341444; 1.338919; 1.338731; 1.342026; 1.349108; 1.346914; 1.343704; 1.345572; 1.346978; 1.344994; 1.343096; 1.343345; 1.343855; 1.340442; 1.336441; 1.337795; 1.338457; 1.339572; 1.342824; 1.344730; 1.349755; 1.353743; 1.355431; 1.357900; 1.359316; 1.362842; 1.366588; 1.370214; 1.375121; 1.382365; 1.384494; 1.385904; 1.385765; 1.381934; 1.379710; 1.381751; 1.383783; 1.383792; 1.379942; 1.377802; 1.375278; 1.376035; 1.376626; 1.369100; 1.363543; 1.365243; 1.366729; 1.366889; 1.370363; 1.371306; 1.371047; 1.372340; 1.376838; 1.382228; 1.384576; 1.390213; 1.392302; 1.394830; 1.400497; 1.403313; 1.404636; 1.407344; 1.410411; 1.412892; 1.412856; 1.411041; 1.409361; 1.407370; 1.406336; 1.407165; 1.407167; 1.410775; 1.413010; 1.412651; 1.408667; 1.406181; 1.402026; 1.397596; 1.395726; 1.395248; 1.395123; 1.396104; 1.395312; 1.395078; 1.395883; 1.391346; 1.389209; 1.386976; 1.386977; 1.394586; 1.402003; 1.406185; 1.408342; 1.410959; 1.416898; 1.420029; 1.422401; 1.423943; 1.423824; 1.423251; 1.425536; 1.425108; 1.429596; 1.432349; 1.431142; 1.428035; 1.430538; 1.432834; 1.431164; 1.425947; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
13.9; 11:16:57; (); (); 1.358760; 1.352999; 1.343638; 1.340007; 1.343294; 1.339924; 1.339639; 1.343830; 1.347116; 1.342720; 1.338943; 1.342163; 1.346770; 1.345497; 1.342369; 1.340406; 1.342816; 1.350273; 1.353481; 1.348444; 1.350580; 1.351655; 1.349354; 1.346855; 1.347276; 1.349375; 1.345976; 1.341220; 1.341021; 1.342256; 1.343220; 1.346389; 1.348225; 1.350037; 1.354844; 1.356812; 1.359651; 1.361812; 1.365279; 1.367693; 1.370879; 1.374255; 1.381249; 1.384274; 1.385182; 1.385294; 1.381695; 1.380379; 1.381828; 1.383426; 1.382737; 1.376975; 1.373897; 1.372449; 1.374254; 1.375512; 1.370118; 1.365758; 1.366538; 1.366504; 1.366438; 1.368124; 1.366882; 1.368152; 1.371449; 1.378559; 1.385970; 1.388520; 1.392435; 1.393556; 1.396928; 1.402284; 1.404155; 1.405243; 1.409843; 1.414913; 1.419810; 1.421563; 1.419198; 1.415407; 1.411529; 1.409897; 1.411103; 1.411546; 1.415292; 1.415925; 1.413329; 1.409412; 1.406932; 1.401373; 1.396323; 1.392862; 1.390964; 1.390806; 1.392228; 1.390858; 1.391110; 1.392713; 1.389530; 1.386192; 1.386931; 1.389850; 1.396239; 1.403498; 1.408612; 1.410550; 1.414596; 1.422165; 1.426691; 1.430054; 1.432869; 1.430503; 1.427596; 1.428823; 1.424517; 1.425428; 1.427092; 1.426668; 1.423982; 1.425655; 1.426854; 1.421273; 1.414968; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
16.1; 11:17:06; (); (); 1.373943; 1.365153; 1.355329; 1.354869; 1.354731; 1.350476; 1.350072; 1.353049; 1.350956; 1.345460; 1.339897; 1.339794; 1.344274; 1.344572; 1.343369; 1.344774; 1.350426; 1.356931; 1.354728; 1.350633; 1.350677; 1.351521; 1.349094; 1.346544; 1.345451; 1.346547; 1.344519; 1.340527; 1.341494; 1.342765; 1.342403; 1.344096; 1.346687; 1.352086; 1.356062; 1.359055; 1.362513; 1.363688; 1.367324; 1.371762; 1.375026; 1.377446; 1.383794; 1.384956; 1.385111; 1.383976; 1.380170; 1.378114; 1.379182; 1.381667; 1.381723; 1.377659; 1.376459; 1.374064; 1.373914; 1.373071; 1.367839; 1.365072; 1.366484; 1.366204; 1.366399; 1.369285; 1.369006; 1.368775; 1.370343; 1.375686; 1.381795; 1.384317; 1.389065; 1.391986; 1.396677; 1.401505; 1.402613; 1.403077; 1.406705; 1.410810; 1.413998; 1.415553; 1.415149; 1.412842; 1.408945; 1.407120; 1.407549; 1.407530; 1.410577; 1.410914; 1.409554; 1.405955; 1.403605; 1.398199; 1.393639; 1.391521; 1.390288; 1.388971; 1.389815; 1.389415; 1.389702; 1.390753; 1.386333; 1.384626; 1.383914; 1.385579; 1.391296; 1.398686; 1.403268; 1.405471; 1.409077; 1.415629; 1.418599; 1.421573; 1.423874; 1.423674; 1.422051; 1.424231; 1.424247; 1.427533; 1.429930; 1.430682; 1.428258; 1.431465; 1.433314; 1.430689; 1.424999; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
18.4; 11:17:16; (); (); 1.346309; 1.342774; 1.336431; 1.332434; 1.335446; 1.339883; 1.340972; 1.343695; 1.346794; 1.347689; 1.348225; 1.349772; 1.353515; 1.358160; 1.357569; 1.355644; 1.356287; 1.359416; 1.362277; 1.359011; 1.355101; 1.356269; 1.355727; 1.353094; 1.351492; 1.351390; 1.350825; 1.348980; 1.348397; 1.350249; 1.351600; 1.352764; 1.356756; 1.359037; 1.359858; 1.364071; 1.367431; 1.368455; 1.369846; 1.370831; 1.373418; 1.377903; 1.382377; 1.381822; 1.378576; 1.379599; 1.382034; 1.381230; 1.381534; 1.385305; 1.382731; 1.377460; 1.375300; 1.377325; 1.376367; 1.375668; 1.370880; 1.365338; 1.368026; 1.372758; 1.374003; 1.372280; 1.371295; 1.374215; 1.379232; 1.385513; 1.393155; 1.398949; 1.401555; 1.404533; 1.405774; 1.409780; 1.413354; 1.413319; 1.413931; 1.414919; 1.419638; 1.424228; 1.424641; 1.422268; 1.419568; 1.417830; 1.415778; 1.414670; 1.416352; 1.417923; 1.417430; 1.413800; 1.409588; 1.408797; 1.408257; 1.404306; 1.402334; 1.401653; 1.398710; 1.394854; 1.393007; 1.391720; 1.391236; 1.391222; 1.390934; 1.391761; 1.398718; 1.403155; 1.404701; 1.406874; 1.409405; 1.413926; 1.418146; 1.420405; 1.423049; 1.423874; 1.423222; 1.419741; 1.416348; 1.417181; 1.419908; 1.419043; 1.417980; 1.417983; 1.417854; 1.415471; 1.407297; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
